0 915 434 0.968 994 380 -2.877 274 106 -3.13 763 122 0.613 401 536 -0.465 156 525 -2.918 609 151 -0.533 407 405 2.717
10 913 432 0.889 994 380 -2.706 286 118 -2.738 757 120 0.471 413 548 -0.073 162 522 -3.187 604 146 -0.802 410 402 2.454
20 909 427 0.745 999 384 -2.252 286 118 -1.868 755 117 0.962 413 548 0.796 146 528 -3.548 608 136 -1.399 413 400 2.214
30 908 426 0.669 1002 388 -2.246 289 103 -1.106 760 127 0.964 414 559 1.668 130 538 -3.676 605 121 -1.977 408 409 1.974
40 912 429 0.624 1002 388 -1.578 298 90 -0.942 769 136 0.592 408 576 2.01 126 540 -3.356 597 107 -2.147 406 422 1.495
50 915 432 0.611 1002 388 -0.612 306 77 -1.107 781 139 -0.018 401 592 1.986 114 539 -2.726 592 96 -1.764 411 437 1.048
60 919 434 0.608 1010 389 0.379 311 62 -1.321 793 134 -0.596 393 609 1.941 101 529 -2.303 593 81 -1.294 423 452 0.824
70 923 437 0.638 1021 399 0.934 313 49 -1.313 805 121 -0.969 387 628 1.913 89 515 -2.112 601 63 -1.054 436 464 0.704
80 927 440 0.666 1026 412 1.467 317 43 -0.755 814 106 -1.021 380 646 1.892 80 500 -2.024 610 52 -0.805 449 473 0.531
90 931 443 0.683 1024 429 1.811 331 36 -0.237 824 90 -1.019 377 653 2.195 73 486 -1.972 622 44 -0.397 464 480 0.34
100 933 445 0.692 1021 440 1.958 348 35 0.004 833 76 -0.945 366 661 2.784 66 471 -1.931 638 41 -0.046 479 482 0.004
110 934 445 0.695 1022 441 2.011 365 35 0.099 842 69 -0.478 349 663 3.126 60 455 -1.896 658 42 0.104 496 480 -0.208
120 934 446 0.696 1023 443 2.029 381 36 0.132 854 67 0.157 329 662 3.265 55 438 -1.861 676 44 0.136 508 478 0.006
130 934 446 0.696 1023 444 2.037 397 37 0.132 871 74 0.544 309 659 3.315 50 422 -1.828 693 46 0.058 525 482 0.311
140 935 446 0.697 1024 446 2.042 414 38 0.11 886 86 0.691 290 655 3.337 45 408 -1.76 711 46 -0.036 541 488 0.391
150 935 447 0.698 1024 447 2.045 432 38 0.08 901 99 0.743 272 651 3.361 44 403 -1.642 729 44 -0.093 553 490 0.021
160 935 447 0.701 1025 447 2.05 451 39 0.048 916 113 0.767 253 647 3.391 44 401 -1.595 744 42 0.005 566 486 -0.49
170 936 447 0.704 1025 446 2.061 469 38 0.017 929 126 0.786 237 642 3.473 44 400 -1.577 756 43 0.308 579 476 -0.823
180 936 447 0.701 1025 446 2.087 475 38 0.338 941 138 0.864 221 635 3.613 43 398 -1.568 769 49 0.715 589 462 -1.053
190 936 448 0.689 1025 445 2.145 483 45 0.996 947 149 1.234 205 625 3.687 43 396 -1.563 778 61 1.096 595 448 -1.278
200 937 448 0.685 1025 444 2.215 489 60 1.428 949 166 1.597 189 615 3.734 43 394 -1.559 783 74 1.127 597 433 -1.521
210 937 448 0.684 1026 444 2.29 490 77 1.622 949 178 1.421 173 604 3.772 43 392 -1.555 790 82 0.657 594 415 -1.69
220 938 449 0.683 1026 443 2.366 490 92 1.704 955 192 0.989 158 593 3.807 43 391 -1.552 806 88 0.206 591 397 -1.726
230 938 449 0.685 1026 443 2.435 490 108 1.733 968 207 0.794 144 581 3.841 43 389 -1.549 825 90 0.035 590 381 -1.596
240 938 449 0.688 1026 442 2.479 488 127 1.742 980 218 0.791 130 569 3.891 43 387 -1.545 839 91 0.161 591 364 -1.415
250 939 450 0.691 1026 442 2.51 486 144 1.73 990 230 0.951 118 557 3.995 42 382 -1.541 855 96 0.43 595 345 -1.325
260 939 450 0.694 1026 442 2.538 484 162 1.704 997 244 1.171 106 542 4.086 42 366 -1.522 871 105 0.592 601 326 -1.292
270 939 450 0.695 1026 442 2.569 483 180 1.673 1002 261 1.383 96 526 4.139 42 348 -1.494 886 117 0.673 606 307 -1.293
280 940 451 0.696 1026 442 2.601 482 198 1.641 1004 280 1.48 86 510 4.18 43 331 -1.462 901 129 0.711 611 289 -1.315
290 940 451 0.696 1026 441 2.63 482 216 1.608 1006 299 1.503 77 494 4.216 43 314 -1.429 916 143 0.729 614 272 -1.393
300 941 451 0.696 1026 441 2.647 483 234 1.574 1007 318 1.49 68 477 4.26 45 296 -1.396 930 156 0.737 617 254 -1.478
310 941 451 0.697 1026 441 2.662 483 253 1.541 1009 337 1.463 61 461 4.34 47 282 -1.315 944 169 0.755 618 234 -1.521
320 941 452 0.7 1026 441 2.679 484 273 1.519 1010 346 1.44 55 443 4.422 47 280 -1.241 957 181 0.811 619 215 -1.533
330 942 452 0.7 1026 441 2.698 485 293 1.512 1011 351 1.431 51 425 4.473 48 279 -1.214 968 194 0.951 620 196 -1.515
340 942 452 0.698 1026 440 2.707 486 313 1.509 1011 356 1.428 47 407 4.512 48 277 -1.202 978 210 1.037 621 180 -1.434
350 942 453 0.696 1026 440 2.716 487 332 1.512 1012 361 1.432 43 389 4.56 49 275 -1.195 986 225 1.137 623 166 -1.214
360 943 453 0.696 1026 439 2.752 488 351 1.534 1013 365 1.504 42 372 4.691 49 274 -1.191 991 240 1.358 629 157 -0.725
370 943 453 0.696 1025 443 2.811 489 370 1.563 1013 368 1.648 42 360 4.767 50 272 -1.187 993 258 1.54 645 148 -0.378
380 944 454 0.696 1029 451 2.854 489 389 1.595 1012 368 1.735 42 355 4.816 50 270 -1.184 992 266 1.65 663 142 -0.259
390 944 454 0.697 1031 453 2.892 488 409 1.612 1012 368 1.784 43 350 4.843 51 269 -1.181 992 271 1.712 678 138 -0.313
400 944 454 0.699 1032 455 2.929 487 429 1.618 1012 369 1.829 44 345 4.852 51 267 -1.177 991 276 1.742 694 130 -0.442
410 945 455 0.699 1034 456 2.959 486 447 1.596 1012 369 1.874 44 341 4.856 52 265 -1.174 990 281 1.747 709 121 -0.495
420 945 455 0.699 1035 457 2.998 487 460 1.326 1012 369 1.899 45 336 4.857 58 248 -1.158 989 285 1.726 724 112 -0.451
430 945 455 0.699 1035 457 3.029 494 472 0.855 1012 370 1.912 46 326 4.857 65 231 -1.131 989 287 1.676 740 106 -0.285
440 946 456 0.699 1036 457 3.055 508 483 0.578 1012 371 1.921 49 307 4.857 73 214 -1.099 989 288 1.656 753 104 -0.013
450 946 456 0.701 1036 457 3.074 522 490 0.345 1012 371 1.935 51 287 4.862 82 197 -1.067 989 288 1.648 768 105 0.321
460 947 456 0.701 1037 457 3.097 538 494 0.1 1011 371 1.974 54 269 4.884 92 181 -1.034 989 289 1.646 781 112 0.633
470 947 456 0.699 1038 455 3.119 553 493 -0.154 1011 371 2.037 58 250 4.915 102 165 -1 989 289 1.66 793 125 0.931
480 947 457 0.697 1039 451 3.136 567 488 -0.47 1011 372 2.11 62 235 5.051 112 150 -0.929 989 290 1.686 800 135 0.83
490 948 457 0.697 1038 446 3.153 580 479 -0.744 1011 373 2.183 70 219 5.212 123 136 -0.842 989 290 1.711 813 142 0.42
500 948 457 0.697 1036 443 3.165 590 467 -1.004 1011 374 2.232 79 203 5.292 135 123 -0.773 989 290 1.736 831 147 0.212
510 948 458 0.7 1033 441 3.171 596 452 -1.259 1010 375 2.295 89 189 5.326 148 111 -0.708 989 291 1.756 849 151 0.149
520 949 458 0.703 1029 440 3.175 600 434 -1.436 1010 376 2.367 101 173 5.338 162 99 -0.664 989 291 1.766 864 153 0.296
530 949 458 0.706 1028 440 3.177 601 415 -1.512 1010 377 2.424 113 156 5.342 175 88 -0.608 989 292 1.771 877 160 0.603
540 949 459 0.708 1027 440 3.178 601 396 -1.527 1010 377 2.461 118 149 5.346 176 88 -0.549 988 292 1.776 891 173 0.797
550 949 459 0.709 1026 440 3.178 602 381 -1.434 1010 378 2.49 121 145 5.365 177 87 -0.525 988 293 1.779 904 188 0.872
560 949 459 0.709 1026 440 3.18 606 362 -1.314 1010 378 2.516 124 141 5.394 179 86 -0.515 988 293 1.785 917 203 0.901
570 948 459 0.706 1026 440 3.181 611 344 -1.25 1010 379 2.542 127 138 5.425 180 85 -0.509 988 294 1.79 929 218 0.874
580 948 459 0.705 1026 440 3.182 617 327 -1.206 1010 379 2.562 130 134 5.45 182 84 -0.505 988 294 1.793 933 223 0.861
590 948 459 0.704 1026 440 3.182 625 308 -1.177 1010 380 2.572 132 132 5.478 183 83 -0.501 988 294 1.797 936 226 0.856
600 949 459 0.702 1026 440 3.182 633 290 -1.166 1010 381 2.577 133 131 5.491 184 82 -0.498 988 295 1.8 939 230 0.856
610 949 459 0.699 1027 440 3.184 640 272 -1.161 1010 381 2.581 134 130 5.507 186 81 -0.495 988 295 1.802 942 234 0.877
620 949 460 0.698 1027 441 3.184 648 253 -1.156 1010 382 2.585 135 129 5.514 187 80 -0.491 988 296 1.803 945 237 0.919
630 950 460 0.698 1027 441 3.178 656 235 -1.155 1010 382 2.589 137 127 5.517 189 79 -0.488 988 296 1.803 946 239 0.944
640 950 460 0.7 1028 441 3.133 664 218 -1.142 1010 383 2.592 138 126 5.517 190 78 -0.485 987 297 1.803 946 239 0.954
650 950 461 0.702 1028 441 3.166 673 200 -1.114 1010 383 2.595 139 125 5.518 192 77 -0.481 987 297 1.804 946 239 0.961
660 950 461 0.705 1028 442 3.185 682 183 -1.074 1010 383 2.599 140 124 5.518 193 76 -0.478 987 298 1.804 947 239 0.967
670 950 461 0.704 1028 442 3.194 691 165 -1.058 1010 384 2.602 142 123 5.518 195 75 -0.474 987 298 1.804 947 239 0.97
680 950 461 0.702 1029 442 3.208 700 151 -0.981 1010 384 2.605 143 122 5.518 196 74 -0.471 987 299 1.805 947 240 0.975
690 950 461 0.703 1029 443 3.216 707 141 -0.68 1010 385 2.609 144 120 5.528 198 73 -0.468 987 299 1.805 947 240 0.977
700 950 461 0.706 1029 443 3.218 718 135 -0.197 1010 385 2.612 145 119 5.534 199 73 -0.464 987 300 1.805 947 240 0.982
710 950 461 0.71 1029 443 3.221 734 135 0.169 1010 386 2.615 147 118 5.537 201 72 -0.461 987 300 1.809 947 240 1.016
