0 984 424 1.406 396 587 -1.263 215 282 1.338 92 226 -2.866 90 445 0.537 383 40 1.879 532 659 -1.697 125 241 -0.705
10 984 421 1.596 395 590 -1.686 214 278 1.741 71 214 -2.827 85 441 0.726 384 36 2.08 544 660 -1.966 128 240 -0.732
20 984 415 1.961 397 595 -1.964 216 274 1.978 71 214 -2.74 81 436 1.082 386 33 2.479 537 651 -2.563 129 240 -0.792
30 981 420 2.285 393 591 -2.404 217 272 2.307 71 214 -2.637 81 435 1.773 387 33 3.238 536 637 -3.273 130 239 -0.863
40 975 430 1.917 382 587 -3.036 215 272 3.163 71 214 -2.527 77 437 2.722 387 33 4.258 524 638 -4.024 130 238 -0.938
50 974 441 1.286 372 590 -3.759 210 270 3.997 71 214 -2.416 68 436 3.564 387 33 5.346 520 650 -4.591 129 236 -1.014
60 983 452 0.657 363 602 -4.354 210 269 4.387 71 214 -2.304 56 425 4.121 394 32 6.38 519 652 -4.231 127 235 -1.091
70 996 459 0.399 360 621 -4.644 210 269 4.52 71 214 -2.191 50 409 4.446 410 39 6.816 509 659 -3.594 127 235 -1.168
80 1000 462 0.862 359 639 -4.704 210 268 4.552 71 214 -2.079 46 391 4.595 420 43 6.57 493 663 -3.214 127 235 -1.245
90 1003 474 1.515 359 648 -4.491 210 268 4.547 71 214 -1.966 45 372 4.669 436 43 6.113 473 663 -3.055 127 235 -1.322
100 1000 490 1.918 354 656 -3.846 210 267 4.534 71 214 -1.854 45 353 4.716 454 38 5.92 455 660 -3.002 127 235 -1.4
110 992 507 2.101 339 661 -3.297 210 267 4.527 69 215 -1.721 45 333 4.741 468 33 5.979 448 659 -3.004 127 235 -1.477
120 981 523 2.187 321 661 -3.044 210 267 4.522 68 216 -1.629 45 316 4.768 472 32 6.529 430 657 -3.027 127 235 -1.554
130 970 539 2.227 302 658 -2.936 209 266 4.518 67 219 -1.546 44 305 4.847 482 40 7.254 413 656 -3.104 127 235 -1.631
140 958 553 2.257 283 654 -2.887 209 266 4.515 66 222 -1.446 44 299 4.96 487 56 7.71 394 656 -3.162 127 235 -1.702
150 946 568 2.289 264 648 -2.862 209 265 4.511 65 224 -1.357 44 295 5.023 488 75 7.911 375 657 -3.204 127 235 -1.758
160 933 582 2.322 246 643 -2.831 209 262 4.501 64 225 -1.288 44 295 5.059 486 94 7.982 356 658 -3.236 128 234 -1.818
170 921 594 2.404 228 637 -2.799 208 258 4.379 64 226 -1.247 44 295 5.073 483 113 7.988 336 660 -3.247 128 235 -1.832
180 907 605 2.517 213 631 -2.692 207 257 4.117 60 234 -1.216 44 296 5.081 481 130 7.92 318 662 -3.22 121 233 -1.839
190 891 616 2.581 197 622 -2.593 207 257 4.024 63 247 -1.194 43 304 5.085 481 148 7.838 303 662 -3.068 121 231 -1.808
200 875 625 2.625 181 611 -2.537 207 256 3.991 65 256 -1.186 42 312 5.088 482 166 7.787 286 659 -2.863 121 231 -1.765
210 858 634 2.662 166 600 -2.495 206 256 3.982 69 262 -1.19 41 315 5.089 484 186 7.755 269 652 -2.748 121 230 -1.797
220 842 642 2.726 151 588 -2.459 206 256 3.981 70 262 -1.226 41 315 5.089 487 203 7.746 250 644 -2.698 121 227 -1.852
230 825 648 2.826 137 577 -2.382 206 255 3.983 70 262 -1.289 41 315 5.089 490 221 7.761 232 635 -2.68 121 227 -1.891
240 807 653 2.883 124 563 -2.319 205 255 3.985 71 264 -1.361 41 316 5.089 492 238 7.836 215 627 -2.674 121 227 -1.936
250 789 658 2.925 112 550 -2.259 205 255 3.989 72 265 -1.436 41 317 5.089 492 256 7.922 197 618 -2.668 120 227 -1.969
260 770 662 2.961 101 535 -2.204 205 254 3.992 72 265 -1.513 41 317 5.089 490 276 7.971 181 609 -2.645 120 226 -2.011
270 751 665 2.995 91 520 -2.137 204 254 3.995 72 264 -1.578 41 317 5.089 488 295 7.992 166 600 -2.587 119 226 -2.04
280 735 666 3.093 82 504 -2.035 204 254 3.998 71 263 -1.617 41 317 5.089 485 314 7.991 152 590 -2.44 119 226 -2.059
290 716 666 3.17 74 487 -1.975 204 253 3.988 71 263 -1.643 41 317 5.089 482 333 7.97 138 577 -2.358 119 226 -2.068
300 697 665 3.219 67 470 -1.933 204 253 3.969 70 262 -1.654 41 317 5.089 481 351 7.902 125 563 -2.308 119 226 -2.073
310 677 663 3.246 61 452 -1.896 203 253 3.958 70 260 -1.66 41 317 5.089 481 370 7.838 113 549 -2.268 119 225 -2.077
320 657 661 3.255 55 434 -1.862 203 252 3.952 69 258 -1.662 41 317 5.089 481 388 7.794 101 535 -2.231 119 225 -2.082
330 639 659 3.243 50 416 -1.828 203 252 3.948 68 257 -1.663 41 317 5.089 483 408 7.761 91 520 -2.122 119 224 -2.098
340 620 657 3.217 46 399 -1.794 202 252 3.946 68 255 -1.663 41 317 5.089 485 428 7.748 82 504 -2.053 119 223 -2.12
350 601 656 3.186 45 394 -1.761 202 251 3.945 67 253 -1.661 41 317 5.105 487 447 7.74 74 487 -2.007 118 223 -2.139
360 583 656 3.153 44 389 -1.727 202 251 3.945 66 252 -1.658 41 318 5.056 490 462 7.611 68 474 -1.969 118 222 -2.148
370 565 656 3.12 44 388 -1.694 201 251 3.945 66 250 -1.652 41 318 5.013 496 474 7.234 66 469 -1.934 118 221 -2.185
380 547 658 3.087 44 388 -1.66 201 250 3.945 65 249 -1.635 41 319 5.025 507 485 6.932 64 465 -1.9 118 221 -2.209
