0 892 611 1.187 621 439 2.402 656 119 1.06 659 201 1.628 159 463 -2.667 739 178 -2.695 379 447 -2.422 660 362 1.064
10 886 617 1.579 624 436 2.592 668 132 1.099 654 203 1.667 161 464 -2.419 742 182 -2.656 384 450 -2.667 657 359 0.685
20 883 620 2.423 628 435 3.134 668 132 1.186 654 203 1.754 162 467 -1.828 743 182 -2.569 389 451 -3.184 653 357 0.535
30 866 626 2.956 619 432 3.524 668 132 1.29 654 203 1.858 160 457 -1.835 743 182 -2.466 382 454 -3.604 659 364 0.918
40 850 628 3.075 604 423 3.738 668 132 1.399 654 203 1.967 154 446 -2.295 743 182 -2.356 370 463 -3.996 668 374 0.75
50 837 631 2.78 594 415 4.006 668 132 1.51 654 203 2.078 142 439 -2.805 743 182 -2.245 364 476 -4.478 681 381 0.333
60 821 640 2.542 588 402 4.527 668 132 1.623 654 203 2.19 126 438 -3.243 743 182 -2.133 365 491 -4.925 695 383 -0.033
70 807 651 2.477 588 383 4.818 668 132 1.735 654 203 2.303 108 441 -3.381 743 182 -2.02 371 508 -5.16 711 380 -0.34
80 795 657 2.749 592 364 4.918 668 132 1.847 654 203 2.415 92 446 -3.387 743 182 -1.908 380 524 -5.228 723 373 -0.673
90 779 661 3.047 595 348 4.882 668 132 1.96 654 203 2.528 78 452 -3.348 743 182 -1.808 387 538 -5.068 734 361 -1.026
100 759 661 3.187 596 332 4.71 668 132 2.072 648 206 2.64 72 452 -2.872 743 182 -1.723 390 553 -4.786 742 344 -1.244
110 740 660 3.231 595 313 4.589 668 132 2.131 646 208 2.753 62 445 -2.218 743 182 -1.657 389 571 -4.65 746 327 -1.389
120 722 658 3.227 592 293 4.541 668 132 2.192 643 209 2.865 55 428 -1.825 743 182 -1.535 387 590 -4.552 748 309 -1.503
130 704 657 3.203 589 280 4.538 669 131 2.215 643 210 2.978 52 409 -1.675 743 187 -1.556 385 609 -4.51 749 292 -1.507
140 686 657 3.173 589 278 4.542 669 131 2.168 643 210 3.078 50 390 -1.625 743 192 -2.054 383 627 -4.49 749 286 -1.511
150 668 658 3.141 589 276 4.546 669 131 2.128 642 210 3.156 49 372 -1.61 743 192 -2.137 379 646 -4.482 750 282 -1.466
160 649 659 3.112 588 274 4.549 669 131 2.185 642 210 3.202 48 353 -1.604 743 190 -1.52 376 653 -4.141 750 277 -1.442
170 629 660 3.101 588 273 4.553 669 131 2.278 641 210 3.247 47 333 -1.602 746 182 -1.071 367 662 -3.519 751 272 -1.453
180 609 661 3.097 588 271 4.556 669 131 2.384 638 213 3.294 45 316 -1.59 757 167 -0.918 351 666 -3.115 751 268 -1.439
190 589 662 3.096 588 269 4.562 669 131 2.494 636 214 3.334 45 301 -1.488 769 152 -0.882 333 665 -2.943 753 255 -1.506
200 570 663 3.1 587 267 4.577 669 131 2.606 636 215 3.365 46 286 -1.29 780 137 -0.929 314 661 -2.869 753 237 -1.571
210 551 663 3.121 587 265 4.585 669 131 2.718 636 215 3.389 51 268 -1.159 791 122 -0.955 295 655 -2.843 753 218 -1.594
220 532 663 3.15 587 264 4.595 669 131 2.83 636 215 3.408 59 251 -1.1 802 106 -0.955 276 651 -2.834 752 210 -1.613
230 512 663 3.166 587 262 4.604 669 131 2.942 636 215 3.431 68 233 -1.079 814 91 -0.918 257 645 -2.831 752 206 -1.584
240 492 662 3.172 587 262 4.61 670 131 3.027 636 215 3.445 77 215 -1.071 826 76 -0.902 239 639 -2.824 753 201 -1.317
