0 999 252 2.515 247 416 0.602 204 74 -1.19 699 179 2.983 315 620 -1.66 239 369 1.459 626 338 -0.067 775 592 -0.161
10 1006 252 2.246 230 452 0.642 202 77 -1.306 702 178 3.362 315 624 -1.808 237 351 1.498 648 348 -0.336 771 592 0.058
20 1002 262 1.65 230 452 0.728 202 78 -1.379 704 179 3.44 316 628 -1.684 237 351 1.585 658 341 -0.871 766 591 0.048
30 1004 275 0.939 230 452 0.832 205 74 -0.789 705 179 3.483 314 619 -1.919 237 351 1.688 662 329 -1.51 764 591 0.144
40 1015 283 0.307 230 452 0.941 221 66 -0.298 698 172 4.074 315 620 -2.284 237 351 1.798 659 313 -1.93 764 591 0.9
50 1020 285 0.528 230 452 1.053 240 62 -0.125 690 156 4.387 317 622 -2.281 237 351 1.909 650 297 -2.208 766 606 1.622
60 1028 294 1.123 230 452 1.165 256 60 -0.163 685 139 4.382 318 623 -2.374 237 351 2.021 637 283 -2.34 763 624 1.849
70 1031 311 1.496 230 452 1.277 271 56 -0.338 680 124 4.447 308 617 -2.817 237 351 2.134 625 272 -2.453 757 641 1.878
80 1031 329 1.638 230 452 1.39 289 48 -0.456 678 106 4.641 297 618 -3.475 237 351 2.246 610 262 -2.603 753 652 2.034
90 1030 348 1.684 230 452 1.502 306 40 -0.485 677 88 4.741 284 628 -4.015 237 351 2.344 599 255 -2.606 746 659 2.622
100 1029 365 1.679 230 452 1.615 319 34 -0.342 679 69 4.821 278 638 -4.18 237 352 2.431 592 248 -2.098 730 663 3.074
110 1030 383 1.66 230 450 1.738 334 31 -0.024 681 51 4.872 272 643 -3.682 238 351 2.32 588 232 -1.611 710 662 3.267
120 1032 399 1.66 233 444 2.128 353 33 0.146 684 45 5.322 258 646 -3.07 242 346 2.204 590 213 -1.406 691 659 3.323
130 1031 415 1.757 229 446 2.656 373 37 0.207 695 37 5.936 241 641 -2.72 244 343 2.495 594 194 -1.348 675 656 3.271
140 1027 431 1.927 212 452 2.98 390 40 0.198 713 35 6.287 224 631 -2.586 241 345 2.848 596 179 -1.452 658 656 3.103
150 1022 447 2.017 195 457 3.064 406 42 0.052 733 37 6.422 208 620 -2.543 227 345 3.232 597 162 -1.64 639 658 3.003
160 1015 463 2.07 175 459 3.083 424 42 -0.086 752 40 6.464 192 610 -2.549 209 341 3.46 594 143 -1.741 620 661 2.967
170 1007 479 2.108 157 460 3.065 444 39 -0.149 771 43 6.466 176 599 -2.57 193 336 3.456 591 124 -1.752 601 664 2.973
180 998 496 2.133 137 462 3.034 463 36 -0.163 790 47 6.458 159 588 -2.581 175 331 3.474 588 108 -1.66 585 666 3.071
190 988 513 2.145 118 464 3.025 472 35 -0.004 810 50 6.457 143 578 -2.571 157 325 3.489 589 89 -1.479 566 666 3.167
200 977 529 2.163 98 466 3.034 479 38 0.655 828 54 6.476 131 569 -2.443 141 319 3.51 591 70 -1.411 547 665 3.222
