0 486 586 -0.641 648 443 3.122 117 539 0.459 126 481 1.243 228 500 -0.207 879 270 -0.241 933 581 -2.066 454 252 -1.717
10 498 598 -0.249 664 467 3.514 116 540 0.498 125 479 1.282 251 520 0.184 907 278 -0.205 934 583 -1.687 440 253 -1.325
20 498 598 0.62 663 465 4.368 116 540 0.585 125 479 1.369 251 520 1.054 924 275 -0.109 932 587 -1.245 440 253 -0.455
30 499 605 1.578 664 452 5 116 540 0.689 125 479 1.472 251 520 2.09 942 274 -0.01 932 588 -0.592 451 255 0.376
40 493 623 2.026 669 437 5.035 116 540 0.798 125 479 1.582 238 529 2.822 961 275 0.064 932 588 0.368 466 265 0.713
50 486 636 2.056 673 422 4.867 115 540 0.909 125 479 1.693 221 532 3.018 980 277 0.095 932 588 1.436 478 275 0.682
60 481 650 1.832 673 406 4.691 112 541 1.021 125 479 1.805 211 539 2.853 1000 278 0.102 929 591 2.516 486 283 0.956
70 479 654 2.216 670 388 4.556 109 542 1.134 125 479 1.918 195 548 2.708 1013 281 0.284 912 595 3.085 490 296 1.484
80 467 661 2.819 666 371 4.39 105 543 1.246 125 479 2.03 178 557 2.623 1023 287 0.84 900 596 2.962 488 315 1.748
90 449 663 3.139 659 355 4.247 91 531 1.359 125 479 2.143 171 561 2.594 1027 299 1.505 889 602 2.448 484 333 1.828
100 429 662 3.261 649 338 4.179 68 490 1.471 127 478 2.25 169 562 2.583 1024 317 1.832 877 616 2.168 481 348 1.731
110 410 659 3.292 640 323 4.109 69 484 1.584 129 477 2.334 167 563 2.578 1020 331 1.783 869 627 2.31 481 364 1.545
120 393 657 3.252 629 309 3.996 68 481 1.696 129 477 2.412 166 564 2.575 1020 344 1.395 857 635 2.734 484 383 1.442
130 375 656 3.134 617 297 3.807 67 479 1.809 129 477 2.479 164 565 2.573 1027 362 1.1 838 640 2.946 487 402 1.408
140 356 657 3.069 602 287 3.731 67 479 1.921 129 477 2.532 162 567 2.571 1032 373 1.26 819 643 3.013 490 420 1.419
150 337 659 3.032 594 279 4.087 67 479 2.034 129 477 2.566 161 568 2.57 1032 387 1.719 802 645 2.987 492 438 1.497
160 318 661 3.032 590 267 4.682 67 479 2.146 129 477 2.592 159 569 2.57 1027 406 1.958 784 649 2.873 493 456 1.52
170 303 662 3.157 594 249 5.025 67 479 2.259 129 477 2.604 158 569 2.582 1019 422 2.022 766 655 2.813 495 469 1.267
180 287 660 3.364 599 235 5.031 67 479 2.371 129 477 2.61 157 570 2.632 1013 437 1.906 748 661 2.801 502 480 0.751
190 269 654 3.525 603 218 4.873 67 479 2.484 129 477 2.616 152 572 2.84 1007 456 1.815 733 666 2.921 516 488 0.384
200 252 646 3.601 604 201 4.712 67 479 2.596 129 477 2.632 141 572 3.427 1003 475 1.784 717 667 3.127 532 492 0.119
210 234 636 3.63 603 183 4.594 67 479 2.709 129 477 2.658 128 563 3.941 999 492 1.818 699 666 3.286 549 492 -0.085
220 217 627 3.641 601 168 4.67 67 479 2.821 129 477 2.64 121 555 4.156 995 505 2.047 679 662 3.347 564 489 -0.314
230 199 617 3.644 602 153 4.925 67 479 2.933 130 477 2.656 121 554 4.231 984 520 2.304 661 658 3.351 576 482 -0.671
240 182 608 3.653 607 138 5.059 70 479 3.191 130 477 2.687 121 554 4.256 970 533 2.407 646 656 3.228 587 470 -0.982
