0 172 410 -1.949 622 118 1.53 320 200 0.577 591 428 -1.274 382 417 2.522 913 568 -0.536 696 341 1.188 842 224 0.687
10 175 395 -2.189 622 114 1.963 315 197 0.413 589 429 -0.883 387 426 2.434 910 570 -0.721 696 343 1.58 875 235 0.485
20 165 386 -2.625 625 110 2.277 310 195 0.538 586 432 -0.334 377 437 2.234 907 574 -1.284 696 343 2.45 890 240 0.188
30 148 381 -2.949 625 110 2.888 324 205 0.687 586 433 0.389 371 450 1.83 907 574 -1.551 696 343 3.486 907 241 -0.08
40 129 379 -3.068 610 107 3.539 337 216 0.681 587 433 0.6 371 464 1.419 907 574 -0.949 695 337 4.515 926 238 -0.194
50 110 378 -3.104 597 99 3.904 351 226 0.535 588 434 0.623 376 482 1.145 907 574 -0.007 696 320 4.937 945 233 -0.243
60 91 377 -3.063 590 86 4.389 367 234 0.451 589 434 0.581 386 499 1.029 911 578 0.987 699 305 4.881 963 229 -0.228
70 71 375 -3.035 588 69 4.7 383 241 0.454 590 435 0.516 396 515 0.964 911 588 1.845 699 290 4.599 982 225 -0.213
80 59 373 -2.904 590 52 4.911 399 249 0.473 591 436 0.443 407 530 0.926 901 603 2.374 694 274 4.393 994 223 -0.007
90 52 369 -2.282 593 43 5.343 416 257 0.487 592 436 0.368 418 544 0.873 886 614 2.588 686 258 4.197 1005 226 0.587
100 47 354 -1.745 604 36 5.978 433 264 0.498 593 436 0.291 427 554 0.976 868 623 2.666 676 243 4.103 1013 239 1.165
110 46 334 -1.518 622 35 6.363 449 272 0.498 594 437 0.214 429 565 1.461 851 632 2.693 664 227 4.037 1018 258 1.409
120 48 314 -1.438 642 38 6.499 466 281 0.484 595 437 0.137 429 584 1.69 833 641 2.703 652 212 4.014 1020 276 1.482
130 51 295 -1.41 657 42 6.454 479 288 0.578 600 437 -0.002 426 602 1.782 815 649 2.722 640 199 3.951 1022 295 1.484
140 54 275 -1.399 674 43 6.284 486 296 1.118 611 434 -0.507 422 620 1.788 799 656 2.763 627 187 3.846 1024 313 1.436
150 58 257 -1.376 692 42 6.155 489 313 1.537 619 426 -1.185 419 639 1.79 784 660 2.918 613 176 3.753 1027 332 1.4
160 62 240 -1.298 712 38 6.1 488 332 1.706 618 414 -1.924 418 650 1.915 765 663 3.033 598 166 3.701 1031 352 1.386
170 66 225 -1.16 730 35 6.099 484 351 1.758 609 405 -2.638 412 657 2.5 746 665 3.096 592 160 4.11 1034 369 1.412
180 73 208 -1.056 745 33 6.274 482 368 1.705 602 402 -2.779 397 662 3.014 727 665 3.139 588 146 4.681 1036 383 1.563
190 82 192 -0.999 762 35 6.478 481 385 1.553 595 398 -2.243 378 662 3.232 708 665 3.176 591 127 4.966 1034 399 1.781
200 92 176 -0.957 780 41 6.614 482 404 1.469 591 385 -1.764 359 660 3.301 689 664 3.206 597 110 5.044 1030 416 1.944
210 104 161 -0.92 799 48 6.662 485 424 1.434 590 366 -1.567 342 657 3.304 669 662 3.218 601 95 4.938 1024 433 2.012
220 115 146 -0.886 817 55 6.674 487 443 1.421 591 346 -1.495 325 655 3.284 649 661 3.222 603 77 4.74 1019 449 2.035
230 128 131 -0.852 835 63 6.677 490 461 1.372 592 327 -1.478 307 653 3.255 630 659 3.212 604 62 4.842 1012 467 2.045
