0 389 335 -0.636 716 126 2.163 406 388 0.552 84 394 2.846 785 506 -0.189 358 87 -2.748 627 571 -0.696 457 215 0.657
10 388 332 -0.597 718 122 2.024 419 387 0.554 83 410 2.95 797 518 0.202 363 89 -2.677 639 583 -0.304 480 235 0.665
20 388 332 -0.51 719 120 2.032 421 388 0.563 67 413 3.106 804 524 0.939 364 90 -2.725 639 583 0.565 486 243 1.097
30 388 332 -0.406 719 119 2.409 422 389 0.569 59 411 3.608 811 541 1.315 365 90 -2.229 643 594 1.417 489 258 1.568
40 388 332 -0.297 719 119 3.273 424 390 0.579 51 403 4.268 815 560 1.44 364 81 -1.425 641 613 1.752 487 278 1.763
50 388 332 -0.186 719 119 4.307 425 391 0.584 47 386 4.637 817 579 1.469 372 64 -1.014 638 630 1.852 483 295 1.787
60 388 332 -0.073 722 107 5.169 427 392 0.589 47 366 4.776 819 597 1.385 383 49 -0.914 635 647 1.857 480 310 1.641
70 388 332 0.038 734 92 5.459 428 393 0.592 48 348 4.82 823 616 1.343 392 39 -0.674 632 653 2.169 481 328 1.476
80 388 332 0.15 745 80 5.474 429 394 0.594 50 330 4.815 826 629 1.407 404 34 -0.162 623 661 2.782 484 348 1.402
90 388 332 0.262 757 67 5.398 429 394 0.595 51 311 4.793 825 636 1.968 422 33 0.126 605 663 3.16 486 361 1.381
100 389 333 0.364 767 53 5.285 429 394 0.598 52 293 4.783 815 646 2.571 440 35 0.231 586 661 3.299 487 361 1.379
110 383 331 0.041 772 47 5.586 429 394 0.602 52 275 4.797 798 653 2.875 458 39 0.246 569 658 3.316 487 362 1.38
120 378 331 -0.024 784 43 6.194 429 394 0.605 53 260 4.926 779 657 2.994 472 40 0.133 553 656 3.182 487 362 1.383
130 377 331 -0.107 801 45 6.572 429 394 0.608 58 244 5.123 759 659 3.037 476 41 0.439 536 658 3.074 488 362 1.386
140 377 331 0.56 820 53 6.716 429 394 0.611 66 227 5.235 739 661 3.052 484 49 1.089 516 661 3.03 488 363 1.389
150 379 334 1.269 838 62 6.766 430 400 0.615 76 211 5.292 720 663 3.069 488 66 1.546 497 663 3.026 488 364 1.393
160 379 334 1.549 854 71 6.768 432 407 0.617 87 194 5.313 701 664 3.097 487 85 1.724 479 665 3.047 489 365 1.396
170 379 335 1.645 871 79 6.751 432 407 0.617 99 178 5.32 683 664 3.128 484 103 1.775 460 667 3.086 489 367 1.401
180 379 335 1.677 889 88 6.743 432 407 0.614 110 161 5.323 664 664 3.161 482 118 1.721 442 667 3.14 489 369 1.415
190 379 336 1.685 906 97 6.753 432 407 0.611 121 145 5.326 644 663 3.186 483 134 1.569 423 667 3.18 490 371 1.425
200 379 336 1.686 920 105 6.854 432 407 0.61 131 130 5.345 624 662 3.195 485 153 1.492 404 666 3.216 490 372 1.436
210 378 337 1.684 934 116 7.025 432 407 0.611 141 118 5.45 604 661 3.199 487 173 1.467 384 664 3.243 490 374 1.445
220 378 337 1.682 947 129 7.115 432 407 0.611 154 106 5.622 584 660 3.2 489 191 1.477 364 662 3.252 490 376 1.455
230 378 337 1.678 959 143 7.169 432 407 0.609 166 96 5.713 565 659 3.188 490 210 1.502 345 659 3.248 490 376 1.463
240 378 338 1.675 971 158 7.209 432 407 0.606 180 85 5.767 546 658 3.163 491 229 1.532 326 658 3.233 491 376 1.471
250 378 338 1.672 982 174 7.245 432 407 0.603 195 76 5.807 527 658 3.132 492 248 1.565 306 656 3.227 491 376 1.477
260 378 339 1.647 992 189 7.279 433 408 0.6 211 67 5.843 508 659 3.107 491 267 1.598 287 654 3.233 491 376 1.484
270 378 339 1.613 1002 204 7.34 434 408 0.6 229 59 5.877 488 660 3.098 491 278 1.631 269 652 3.268 491 376 1.489
280 378 339 1.551 1010 221 7.439 435 409 0.6 246 52 5.911 468 661 3.095 491 283 1.665 253 649 3.424 491 376 1.496
290 378 340 1.498 1017 238 7.498 435 409 0.597 263 45 5.947 448 662 3.094 490 288 1.686 237 642 3.592 491 376 1.5
300 378 340 1.463 1023 256 7.54 435 410 0.597 278 41 6.065 429 663 3.101 489 293 1.694 220 633 3.675 491 376 1.504
310 378 341 1.437 1028 273 7.603 435 410 0.6 296 38 6.156 410 663 3.125 489 298 1.697 204 623 3.718 491 377 1.51
320 378 341 1.425 1032 291 7.677 436 410 0.603 315 36 6.209 391 663 3.153 488 303 1.697 188 614 3.735 492 377 1.514
330 378 342 1.418 1034 310 7.725 436 410 0.603 333 35 6.249 371 663 3.167 488 305 1.698 172 605 3.759 492 377 1.518
340 379 342 1.414 1036 328 7.79 436 411 0.602 351 34 6.285 351 662 3.171 488 305 1.698 157 595 3.79 492 377 1.522
350 379 342 1.41 1037 346 7.865 436 411 0.6 369 34 6.318 331 662 3.177 488 305 1.698 144 585 3.896 492 378 1.525
360 379 343 1.407 1036 365 7.912 436 411 0.599 386 34 6.332 312 661 3.2 488 305 1.698 131 571 3.995 492 378 1.528
370 379 343 1.403 1034 384 7.951 437 412 0.599 404 34 6.337 295 659 3.258 488 305 1.698 119 556 4.051 492 378 1.532
