0 698 87 2.138 411 41 1.049 704 53 2.925 779 91 -1.278 623 436 -0.955 732 604 1.683 515 603 0.976 315 538 2.604
10 722 110 2.177 431 50 0.78 704 52 2.88 779 91 -1.262 621 437 -0.666 732 600 1.666 513 599 1.124 316 536 2.583
20 722 110 2.264 441 54 0.183 704 52 2.868 779 91 -1.277 617 440 -0.69 732 595 1.242 511 596 0.901 321 533 2.769
30 722 110 2.368 453 51 -0.521 704 52 2.902 779 91 -1.261 623 432 -1.193 733 599 1.231 510 595 0.835 313 534 3.021
40 721 110 2.477 464 41 -0.877 705 52 2.906 779 92 -1.229 623 420 -1.871 738 617 1.355 513 604 1.358 299 537 2.836
50 721 110 2.589 469 37 -0.482 706 52 2.926 779 92 -1.218 615 410 -2.542 741 635 1.461 514 623 1.655 284 545 2.533
60 721 110 2.701 474 37 0.275 706 52 2.991 779 91 -1.216 601 404 -2.832 742 647 1.643 511 642 1.773 271 557 2.343
70 722 111 2.813 483 45 1.048 706 52 3.087 779 92 -1.282 596 401 -2.387 738 654 2.285 508 651 2.039 258 572 2.236
80 722 111 2.925 487 62 1.504 706 52 3.193 779 92 -1.292 590 388 -1.784 725 661 2.841 500 659 2.67 247 587 2.204
90 722 111 3.038 486 82 1.682 706 52 3.304 779 91 -1.295 590 369 -1.492 707 663 3.123 482 662 3.098 235 603 2.2
100 722 111 3.15 485 99 1.733 706 52 3.416 779 91 -1.289 592 350 -1.391 687 662 3.235 462 661 3.26 225 617 2.223
110 722 111 3.263 483 117 1.729 706 52 3.528 779 91 -1.259 595 334 -1.427 668 660 3.27 444 658 3.305 221 620 2.687
120 722 111 3.375 482 134 1.677 706 52 3.64 779 92 -1.266 596 317 -1.588 649 658 3.262 427 656 3.248 208 621 3.328
130 722 111 3.488 481 152 1.58 706 52 3.753 779 92 -1.318 595 298 -1.688 632 656 3.2 410 656 3.096 191 614 3.662
140 722 111 3.6 482 171 1.525 706 52 3.822 779 92 -1.312 592 278 -1.728 613 656 3.137 391 658 3.013 174 603 3.792
150 722 111 3.713 483 190 1.486 706 52 3.808 779 93 -1.344 589 260 -1.727 594 656 3.094 371 660 2.982 159 592 3.843
160 722 112 3.825 485 210 1.469 706 52 3.758 779 93 -1.302 586 242 -1.692 575 657 3.057 352 663 2.986 145 580 3.876
170 722 112 3.938 487 230 1.465 706 52 3.699 779 94 -1.305 586 225 -1.566 555 659 3.038 336 665 3.086 131 567 3.91
180 722 112 3.993 489 248 1.482 707 52 3.713 779 93 -1.309 586 206 -1.491 535 661 3.033 320 664 3.283 118 554 3.945
190 723 112 4.002 490 267 1.509 707 52 3.717 779 93 -1.296 589 186 -1.45 517 663 3.05 302 661 3.413 105 541 4.008
200 723 113 4.002 491 286 1.541 707 52 3.723 779 93 -1.275 591 167 -1.437 498 665 3.078 284 657 3.48 96 528 4.128
210 723 113 3.991 491 305 1.574 707 52 3.793 780 92 -1.257 594 148 -1.447 479 666 3.109 266 650 3.521 87 511 4.256
220 723 113 4.056 491 324 1.607 707 52 3.89 779 93 -1.226 596 129 -1.473 460 666 3.142 248 643 3.537 79 494 4.32
230 723 113 4.142 490 343 1.64 707 52 3.998 779 93 -1.238 597 112 -1.558 441 666 3.175 230 635 3.544 71 475 4.346
240 723 113 4.242 488 363 1.657 707 52 4.108 779 93 -1.317 596 93 -1.633 422 665 3.208 212 627 3.565 64 456 4.354
250 723 113 4.334 486 383 1.664 707 52 4.22 779 93 -1.343 594 74 -1.676 402 663 3.226 195 619 3.594 58 438 4.365
260 723 113 4.433 484 402 1.658 707 52 4.332 780 94 -1.312 593 57 -1.578 382 661 3.232 181 612 3.676 52 421 4.39
