0 531 569 2.61 276 134 2.796 398 408 -2.829 319 194 1.69 384 256 1.199 318 657 2.005 180 284 -1.885 375 377 -0.624
10 534 567 2.546 275 130 2.927 409 434 -2.849 337 213 1.675 394 254 1.185 330 668 2.107 181 288 -2.108 357 342 -0.585
20 536 565 2.466 278 129 3.301 408 434 -2.875 338 214 1.652 396 255 1.139 330 668 2.219 183 291 -1.863 357 342 -0.498
30 531 571 2.246 278 129 3.928 406 434 -2.9 338 214 1.628 398 256 1.106 330 668 2.332 180 282 -1.965 357 342 -0.394
40 525 583 1.79 278 121 4.791 405 433 -2.937 338 214 1.603 399 257 1.069 330 668 2.444 171 269 -2.268 357 342 -0.285
50 524 602 1.509 284 104 5.158 404 433 -2.984 338 215 1.578 401 258 1.042 330 668 2.557 158 256 -2.428 357 342 -0.173
60 526 620 1.44 291 89 5.17 403 433 -3.039 338 215 1.553 403 259 1.005 330 668 2.669 143 244 -2.486 357 342 -0.061
70 528 637 1.509 298 73 5.09 401 433 -3.102 338 216 1.534 404 261 0.967 330 668 2.782 127 232 -2.489 357 342 0.05
80 529 647 1.706 304 56 4.974 400 433 -3.149 338 216 1.485 406 262 0.94 330 668 2.894 112 221 -2.481 357 342 0.163
90 524 656 2.335 306 48 5.17 399 434 -3.189 338 216 1.417 409 263 0.912 329 668 2.998 97 209 -2.464 357 342 0.275
100 510 662 2.935 315 39 5.746 397 435 -3.225 338 216 1.344 411 265 0.881 328 668 3.085 92 203 -2.122 357 342 0.387
110 491 663 3.21 330 35 6.16 386 437 -3.454 338 217 1.292 412 266 0.865 327 668 3.159 90 192 -1.47 357 342 0.135
120 472 660 3.305 350 35 6.364 375 444 -3.967 338 217 1.258 413 267 0.826 326 668 3.204 97 177 -0.951 352 342 -0.056
130 454 657 3.306 369 37 6.437 369 457 -4.464 338 218 1.229 414 269 0.798 324 668 3.236 110 162 -0.756 348 342 0.19
140 438 655 3.165 388 40 6.444 368 475 -4.78 338 218 1.203 416 270 0.778 323 667 3.263 124 150 -0.719 350 343 0.753
