0 0.115751 0 0 0.5 0.5 0 0
10 0.115751 0 0 0.733333 0.5 0 0
20 0.115039 0.375 0.375 0.619608 0.5 0 0
30 0.115039 0.375 0.375 0.737255 0.5 0 0
40 0.118343 0.375 0.75 0.670588 0.5 0 0
50 0.118343 0.375 0.75 0.690196 0.5 0 0
60 0.11983 0.375 1.125 0.737255 0.5 0 0
70 0.11983 0.375 1.125 0.662745 0.5 0 0
80 0.121396 0.375 1.5 0.643137 0.5 0 0
90 0.121396 0.375 1.5 0.760784 0.5 0 0
100 0.122255 0.4375 1.9375 0.631373 0.5 0 0
110 0.122255 0.4375 1.9375 0.631373 0.5 0 0
120 0.122956 0.25 2.1875 0.607843 0.5 0 0
130 0.122956 0.25 2.1875 0.627451 0.5 0 0
140 0.123141 0.25 2.4375 0.713725 0.5 0 0
150 0.123141 0.25 2.4375 0.752941 0.5 0 0
160 0.123193 0.25 2.6875 0.686275 0.5 0 0
170 0.123193 0.25 2.6875 0.67451 0.5 0 0
180 0.12398 0.375 3.0625 0.670588 0.5 0 0
190 0.12398 0.375 3.0625 0.658824 0.5 0 0
200 0.124263 0.375 3.4375 0.745098 0.5 0 0
210 0.124263 0.375 3.4375 0.701961 0.5 0 0
220 0.125126 0.25 3.6875 0.592157 0.5 0 0
230 0.125126 0.25 3.6875 0.611765 0.5 0 0
240 0.125787 0.25 3.9375 0.733333 0.5 0 0
250 0.125787 0.25 3.9375 0.576471 0.5 0 0
260 0.125787 0.25 4.1875 0.662745 0.5 0 0
270 0.125787 0.25 4.1875 0.631373 0.5 0 0
280 0.125787 0.25 4.4375 0.596078 0.5 0 0
290 0.125787 0.25 4.4375 0.67451 0.5 0 0
300 0.126418 0.3125 4.75 0.627451 0.5 0 0
310 0.126418 0.3125 4.75 0.658824 0.5 0 0
320 0.126473 0.3125 5.0625 0.745098 0.5 0 0
330 0.126473 0.3125 5.0625 0.654902 0.5 0 0
340 0.126557 0.3125 5.375 0.670588 0.5 0 0
350 0.126557 0.3125 5.375 0.607843 0.5 0 0
360 0.126644 0.4375 5.8125 0.662745 0.5 0 0
370 0.126644 0.4375 5.8125 0.619608 0.5 0 0
380 0.126646 0.4375 6.25 0.67451 0.5 0 0
390 0.126646 0.4375 6.25 0.760784 0.5 0 0
400 0.126153 0.375 6.625 0.733333 0.5 0 0
410 0.126153 0.375 6.625 0.690196 0.5 0 0
420 0.124916 0.4375 7.0625 0.607843 0.5 0 0
430 0.124916 0.4375 7.0625 0.564706 0.5 0 0
440 0.124187 0.4375 7.5 0.576471 0.5 0 0
450 0.124187 0.4375 7.5 0.564706 0.5 0 0
460 0.123099 0.375 7.875 0.662745 0.5 0 0
470 0.123099 0.375 7.875 0.54902 0.5 0 0
480 0.121634 0.375 8.25 0.584314 0.5 0 0
490 0.121634 0.375 8.25 0.588235 0.5 0 0
500 0.120051 0.375 8.625 0.705882 0.5 0 0
510 0.120051 0.375 8.625 0.513725 0.5 0 0
520 0.119286 0.375 9 0.556863 0.5 0 0
530 0.119286 0.375 9 0.619608 0.5 0 0
540 0.118368 0.375 9.375 0.611765 0.5 0 0
550 0.118368 0.375 9.375 0.498039 0.5 0 0
560 0.117504 0.375 9.75 0.498039 0.5 0 0
570 0.117504 0.375 9.75 0.494118 0.5 0 0
580 0.116875 0.4375 10.1875 0.490196 0.5 0 0
590 0.116875 0.4375 10.1875 0.478431 0.5 0 0
600 0.115619 0.4375 10.625 0.47451 0.5 0 0
610 0.115619 0.4375 10.625 0.466667 0.5 0 0
620 0.115591 0.4375 11.0625 0.462745 0.5 0 0
630 0.115591 0.4375 11.0625 0.462745 0.5 0 0
640 0.11591 0.4375 11.5 0.458824 0.5 0 0
