0 611 650 916 380 311 138 76 386 777 498 676 163 619 563 303 43 449 207 239 185 166 114 944 511 456 65 181 577 384 397 880 414 1000 452 460 63 739 325 595 170
10 611 650 916 379 311 138 74 388 760 481 676 163 599 545 303 43 432 190 239 185 166 114 934 485 438 73 164 560 368 401 861 393 1000 452 477 54 725 297 595 170
20 611 650 916 379 308 146 71 387 760 481 675 162 599 545 303 43 432 190 239 185 166 114 929 479 438 73 162 557 368 401 861 392 1000 452 477 54 756 271 595 170
30 611 650 916 379 308 145 67 386 760 481 673 162 599 545 303 43 432 190 239 185 166 114 928 478 438 73 160 549 368 401 861 392 1000 452 477 54 791 264 595 170
40 604 653 916 379 308 145 63 384 760 481 670 161 599 545 303 43 432 190 239 185 166 114 928 478 438 73 159 539 368 401 861 392 1000 452 477 54 800 264 595 170
50 596 660 916 379 309 144 59 383 760 481 666 160 599 545 303 43 432 190 229 176 166 114 928 478 438 73 161 530 368 401 861 392 1000 452 477 54 805 264 595 170
60 587 666 916 379 336 135 55 382 760 481 662 158 599 545 302 42 432 190 229 176 166 114 928 478 438 73 163 525 368 401 861 392 1000 452 477 54 811 264 595 170
70 583 668 916 379 371 145 52 381 760 481 658 155 599 545 302 42 432 190 229 176 166 114 928 478 438 73 164 524 368 401 861 392 1000 452 477 54 815 263 595 170
80 570 667 916 379 390 155 49 380 760 481 653 151 599 545 302 42 432 190 229 176 166 114 928 478 440 75 164 524 368 401 861 392 1000 452 478 53 818 262 595 170
90 552 653 916 379 405 154 46 380 760 481 647 147 599 545 302 42 432 190 229 176 166 114 928 478 441 76 164 524 368 401 861 392 1000 452 479 53 820 261 595 170
100 537 640 916 379 420 152 44 379 760 481 642 144 599 545 302 42 433 194 229 176 166 114 928 478 441 76 164 524 368 401 861 392 1000 452 479 53 824 259 595 170
110 522 632 916 379 438 161 31 373 760 481 637 142 599 545 302 42 434 205 229 176 166 114 928 478 444 80 164 524 368 401 861 392 1000 452 479 53 825 259 595 170
120 512 623 916 379 454 172 26 349 760 481 633 141 599 545 302 42 433 210 229 176 166 114 928 478 445 85 164 524 368 401 861 392 1000 452 488 58 827 258 595 170
130 504 617 916 379 470 181 30 316 760 481 632 141 599 545 302 42 434 210 229 176 166 114 928 478 445 87 164 524 368 401 861 392 1000 452 502 67 829 257 595 170
140 501 611 916 379 486 186 33 313 760 481 632 141 599 545 302 42 435 212 229 176 166 114 928 478 445 87 164 524 368 401 861 392 1000 452 502 83 829 257 595 170
150 501 610 916 379 502 192 35 302 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 445 87 164 524 368 401 861 392 1000 452 501 91 829 257 595 170
160 501 610 916 379 502 209 42 285 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 445 87 164 524 368 401 861 392 1000 452 496 107 829 257 595 170
170 501 610 916 379 501 220 59 276 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 442 90 164 524 368 401 861 392 1000 452 477 119 829 257 595 170
180 501 610 916 379 497 238 69 270 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 438 91 164 524 368 401 861 392 1000 452 471 130 829 257 595 170
190 501 610 916 379 476 255 77 263 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 436 91 164 524 368 401 861 392 1000 452 465 141 830 257 595 170
200 501 610 916 379 465 271 82 262 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 435 91 164 524 368 401 861 392 1000 452 459 155 830 257 595 170
210 501 610 916 379 458 286 84 261 760 481 632 141 599 545 302 42 435 211 229 176 166 114 928 478 435 91 164 524 368 401 861 392 1000 452 453 171 830 256 595 170
220 501 610 916 379 448 298 85 261 760 481 632 141 599 545 302 42 432 219 229 176 166 114 928 478 435 91 164 524 368 401 861 392 1000 452 443 176 830 256 595 170
230 501 610 916 379 442 305 86 260 760 481 632 141 599 545 302 42 431 222 229 176 166 114 928 478 435 91 164 524 368 401 861 392 1000 452 435 179 831 256 595 170
240 501 610 916 379 438 308 87 260 760 481 632 141 599 545 302 42 431 223 229 176 166 114 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 832 256 595 170
250 501 610 916 379 437 309 88 260 760 481 632 141 599 545 302 42 431 223 229 176 166 114 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
260 500 608 916 379 436 309 89 259 760 481 632 141 599 545 302 42 431 223 229 176 171 113 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
270 500 608 916 379 436 309 90 259 760 481 632 141 599 545 302 42 431 223 229 176 186 104 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
280 500 608 916 379 435 309 91 258 760 481 632 141 599 545 302 42 431 223 229 176 201 93 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
290 500 608 916 379 435 309 92 257 760 481 632 141 599 545 302 42 431 223 229 176 216 84 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
300 500 608 916 379 435 309 100 254 760 481 632 141 599 545 302 42 431 223 229 176 233 80 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
310 500 608 916 379 435 309 106 252 760 481 632 141 599 545 302 42 431 223 229 176 244 80 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
320 499 606 916 379 435 309 108 252 760 481 632 141 599 545 302 42 431 223 229 176 256 80 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 595 170
330 499 606 916 379 435 309 108 252 760 481 638 137 599 545 302 42 431 223 229 176 270 80 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 834 255 602 161
340 499 606 916 379 435 309 109 252 760 481 647 133 599 545 302 41 431 223 229 176 282 81 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 835 255 605 144
350 499 606 916 379 435 309 109 253 760 481 649 134 599 545 307 45 431 223 229 176 291 87 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 835 255 606 126
360 499 606 916 379 435 309 109 253 760 481 646 134 599 545 322 50 431 223 229 176 298 88 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 835 255 610 110
370 499 606 916 379 435 309 110 253 760 481 646 134 599 545 335 53 431 223 229 176 306 86 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 835 255 616 99
380 499 606 916 379 435 309 110 253 760 481 646 134 599 545 337 53 431 223 229 176 307 85 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 835 255 621 92
390 499 606 916 379 435 309 110 253 760 481 646 134 599 545 338 54 431 223 229 176 308 86 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 837 255 621 92
400 499 606 916 379 435 309 111 253 760 481 646 134 599 545 340 56 431 223 229 176 308 86 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 844 255 622 91
410 499 606 916 379 435 309 111 253 760 481 646 134 599 545 341 58 431 223 229 176 308 86 928 478 435 91 164 524 368 401 861 392 1000 452 433 179 850 257 623 90
