0 593 303 347 378 802 531 707 332 699 35 188 224 934 410 371 360 253 488 130 556 783 246 195 92 901 107 649 93 369 538 389 455 164 598 525 604 776 544 823 71
10 578 285 341 382 808 527 707 332 699 35 171 207 917 393 376 355 253 488 130 556 772 254 195 92 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
20 577 280 341 382 808 527 707 332 699 35 170 204 917 393 376 355 253 488 130 556 750 238 195 92 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
30 578 268 341 382 808 527 707 332 699 35 179 180 917 393 376 355 253 488 130 556 731 227 195 92 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
40 587 249 341 382 808 527 707 332 699 35 192 162 917 393 376 355 253 488 130 556 731 227 195 92 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
50 588 246 341 382 808 527 712 322 699 35 192 146 917 393 376 355 253 488 130 556 731 227 195 92 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
60 584 233 341 382 808 527 716 308 699 35 193 131 917 393 376 355 253 488 130 556 731 227 195 87 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
70 583 227 341 382 808 527 719 304 699 35 196 120 917 393 376 355 253 488 130 556 731 227 195 76 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
80 582 225 341 382 808 527 720 303 699 35 202 115 917 393 376 355 253 488 130 556 731 227 195 71 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
90 582 224 341 382 808 527 721 301 699 35 205 113 917 393 376 355 253 488 130 556 731 227 195 70 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
100 581 223 341 382 808 527 723 299 699 35 205 113 917 393 376 355 253 488 130 556 731 227 195 70 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
110 581 223 341 382 808 527 724 298 699 35 207 113 917 393 376 355 253 488 130 556 731 227 195 70 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
120 581 222 341 382 808 527 725 297 699 35 214 115 917 393 376 355 253 488 130 556 731 227 209 71 901 107 631 77 369 538 367 439 164 598 508 587 769 547 823 71
130 581 222 341 382 808 527 726 296 699 35 223 118 917 393 376 355 253 488 130 556 731 227 229 74 901 107 631 76 369 538 367 439 163 597 508 587 769 547 823 71
140 581 221 341 382 808 527 726 296 699 35 232 116 917 393 376 355 253 488 130 556 731 227 246 74 901 107 631 76 369 538 367 439 162 596 508 587 769 547 823 71
150 585 218 341 382 808 527 726 295 699 35 237 117 917 393 376 355 253 488 130 556 731 227 263 71 901 107 631 76 369 538 367 439 160 595 508 587 769 547 823 71
160 589 216 341 382 808 527 726 295 699 35 237 117 917 393 376 355 253 488 130 556 731 227 280 68 901 107 631 76 369 538 367 439 160 595 508 587 769 547 823 71
170 589 216 341 382 808 527 726 295 699 35 237 117 917 393 376 355 253 488 130 556 731 227 295 72 901 107 631 76 369 538 367 439 160 595 508 587 769 547 823 71
180 589 216 341 382 808 527 726 295 699 35 237 117 917 393 376 355 253 488 126 552 731 227 305 76 901 107 631 74 369 538 367 439 160 581 508 587 769 547 823 71
190 589 216 341 382 808 527 726 295 699 35 237 117 917 393 376 355 253 488 122 550 731 227 312 80 901 107 631 72 369 538 367 439 169 556 508 587 769 547 823 71
