0 0.109953 0 0 0.5 0.5 0 0
10 0.109953 0 0 0.807843 0.5 0 0
20 0.10933 0.5625 0.5625 0.807843 0.5 0 0
30 0.10933 0.5625 0.5625 0.796078 0.5 0 0
40 0.108917 0.5625 1.125 0.713725 0.5 0 0
50 0.108917 0.5625 1.125 0.792157 0.5 0 0
60 0.108864 0.5625 1.6875 0.796078 0.5 0 0
70 0.108864 0.5625 1.6875 0.792157 0.5 0 0
80 0.108961 0.5625 2.25 0.807843 0.5 0 0
90 0.108961 0.5625 2.25 0.803922 0.5 0 0
100 0.109834 0.5625 2.8125 0.752941 0.5 0 0
110 0.109834 0.5625 2.8125 0.823529 0.5 0 0
120 0.110431 0.1875 3 0.803922 0.5 0 0
130 0.110431 0.1875 3 0.72549 0.5 0 0
140 0.109782 0.25 3.25 0.807843 0.5 0 0
150 0.109782 0.25 3.25 0.752941 0.5 0 0
160 0.109439 0.25 3.5 0.811765 0.5 0 0
170 0.109439 0.25 3.5 0.694118 0.5 0 0
180 0.110415 0.25 3.75 0.721569 0.5 0 0
190 0.110415 0.25 3.75 0.74902 0.5 0 0
200 0.111427 0.375 4.125 0.721569 0.5 0 0
210 0.111427 0.375 4.125 0.67451 0.5 0 0
220 0.112233 0.3125 4.4375 0.807843 0.5 0 0
230 0.112233 0.3125 4.4375 0.662745 0.5 0 0
240 0.112405 0.25 4.6875 0.737255 0.5 0 0
250 0.112405 0.25 4.6875 0.662745 0.5 0 0
260 0.112401 0.3125 5 0.721569 0.5 0 0
270 0.112401 0.3125 5 0.635294 0.5 0 0
280 0.112456 0.375 5.375 0.74902 0.5 0 0
290 0.112456 0.375 5.375 0.67451 0.5 0 0
300 0.112422 0.4375 5.8125 0.721569 0.5 0 0
310 0.112422 0.4375 5.8125 0.666667 0.5 0 0
320 0.111993 0.4375 6.25 0.690196 0.5 0 0
330 0.111993 0.4375 6.25 0.690196 0.5 0 0
340 0.11141 0.4375 6.6875 0.792157 0.5 0 0
350 0.11141 0.4375 6.6875 0.686275 0.5 0 0
360 0.110833 0.375 7.0625 0.662745 0.5 0 0
370 0.110833 0.375 7.0625 0.65098 0.5 0 0
380 0.110253 0.375 7.4375 0.686275 0.5 0 0
390 0.110253 0.375 7.4375 0.65098 0.5 0 0
400 0.110103 0.25 7.6875 0.666667 0.5 0 0
410 0.110103 0.25 7.6875 0.792157 0.5 0 0
420 0.110122 0.125 7.8125 0.662745 0.5 0 0
430 0.110122 0.125 7.8125 0.65098 0.5 0 0
440 0.110381 0.125 7.9375 0.792157 0.5 0 0
450 0.110381 0.125 7.9375 0.721569 0.5 0 0
460 0.110661 0.125 8.0625 0.65098 0.5 0 0
470 0.110661 0.125 8.0625 0.6 0.5 0 0
480 0.111204 0.125 8.1875 0.572549 0.5 0 0
490 0.111204 0.125 8.1875 0.556863 0.5 0 0
500 0.111902 0.125 8.3125 0.52549 0.5 0 0
510 0.111902 0.125 8.3125 0.517647 0.5 0 0
520 0.112777 0.125 8.4375 0.517647 0.5 0 0
530 0.112777 0.125 8.4375 0.52549 0.5 0 0
540 0.11322 0.1875 8.625 0.52549 0.5 0 0
550 0.11322 0.1875 8.625 0.521569 0.5 0 0
560 0.113217 0.3125 8.9375 0.517647 0.5 0 0
570 0.113217 0.3125 8.9375 0.517647 0.5 0 0
580 0.113241 0.5 9.4375 0.521569 0.5 0 0
590 0.113241 0.5 9.4375 0.521569 0.5 0 0
600 0.11324 0.5 9.9375 0.521569 0.5 0 0
610 0.11324 0.5 9.9375 0.521569 0.5 0 0
620 0.113239 0.5 10.4375 0.52549 0.5 0 0
630 0.113239 0.5 10.4375 0.521569 0.5 0 0
640 0.113241 0.5 10.9375 0.521569 0.5 0 0
650 0.113241 0.5 10.9375 0.521569 0.5 0 0
660 0.113316 0.5 11.4375 0.513725 0.5 0 0
670 0.113316 0.5 11.4375 0.498039 0.5 0 0
680 0.113447 0.4375 11.875 0.494118 0.5 0 0
690 0.113447 0.4375 11.875 0.490196 0.5 0 0
700 0.113628 0.4375 12.3125 0.490196 0.5 0 0
710 0.113628 0.4375 12.3125 0.494118 0.5 0 0
720 0.113542 0.5 12.8125 0.490196 0.5 0 0
