0 389 335 -0.636 716 126 2.163 406 388 0.552 84 394 2.846
10 388 332 -0.597 717 123 2.056 419 387 0.554 83 410 2.95
20 388 332 -0.51 720 116 2.131 421 388 0.563 67 413 3.106
30 388 332 -0.406 721 115 2.718 422 389 0.569 59 411 3.608
40 388 332 -0.297 721 115 3.656 424 390 0.579 51 403 4.268
50 388 332 -0.186 720 111 4.688 425 391 0.584 47 386 4.637
60 388 332 -0.073 727 92 5.227 427 392 0.589 47 366 4.776
70 388 332 0.038 737 78 5.368 428 393 0.592 48 348 4.82
80 388 332 0.15 748 64 5.352 430 394 0.594 50 330 4.815
90 388 332 0.262 758 49 5.308 432 395 0.594 51 311 4.793
100 389 333 0.364 763 44 5.709 433 396 0.594 52 293 4.783
110 387 332 0.327 777 41 6.262 447 406 0.59 52 275 4.797
120 385 332 0.027 795 44 6.549 463 416 0.571 53 260 4.926
130 380 332 0.004 814 51 6.659 478 425 0.544 58 244 5.123
140 375 332 -0.062 832 58 6.697 485 431 0.942 66 227 5.235
150 376 333 0.528 850 67 6.711 490 447 1.392 76 211 5.292
160 386 345 1.142 869 75 6.715 492 463 1.474 87 194 5.313
170 391 362 1.364 886 83 6.725 495 473 1.053 99 178 5.32
180 396 377 1.287 902 91 6.768 506 483 0.526 110 161 5.323
190 403 393 1.167 916 100 6.917 523 490 0.262 121 145 5.326
200 411 409 1.058 930 112 7.031 540 492 0.075 131 130 5.345
210 420 424 0.951 943 125 7.092 554 492 -0.168 141 118 5.45
220 433 437 0.787 956 139 7.135 569 487 -0.467 154 106 5.622
230 446 450 0.689 968 154 7.172 581 477 -0.797 166 96 5.713
240 460 460 0.587 980 168 7.207 590 465 -1.077 180 85 5.767
250 472 465 0.264 990 182 7.269 595 450 -1.339 195 76 5.807
260 488 467 0.008 999 198 7.391 597 434 -1.592 211 67 5.843
270 491 467 0.271 1006 215 7.463 595 415 -1.74 229 59 5.877
280 504 474 0.527 1013 233 7.509 591 396 -1.791 246 52 5.911
290 520 484 0.623 1019 251 7.547 587 379 -1.759 263 45 5.947
300 530 491 0.414 1024 269 7.582 586 363 -1.596 278 41 6.065
310 545 493 -0.035 1029 287 7.616 586 361 -1.489 296 38 6.156
320 560 490 -0.362 1033 306 7.65 586 359 -1.45 314 36 6.209
330 574 482 -0.64 1036 322 7.76 586 357 -1.436 332 35 6.249
340 582 473 -0.902 1036 340 7.886 586 355 -1.43 350 34 6.285
350 585 469 -1.081 1035 359 7.95 587 353 -1.429 365 33 6.32
360 587 465 -1.165 1032 379 7.983 587 351 -1.428 380 33 6.353
370 589 461 -1.216 1030 398 8.006 587 349 -1.428 395 33 6.379
380 590 456 -1.256 1027 416 8.033 587 347 -1.428 410 32 6.389
390 592 452 -1.291 1024 434 8.064 588 345 -1.428 422 30 6.399
400 593 447 -1.338 1022 449 8.147 588 343 -1.428 429 30 6.419
410 594 436 -1.446 1017 464 8.309 591 324 -1.43 430 30 6.429
420 596 418 -1.511 1010 481 8.396 593 305 -1.449 432 30 6.435
430 596 399 -1.581 1000 497 8.449 595 286 -1.477 434 30 6.439
440 596 380 -1.628 990 512 8.484 596 269 -1.547 435 30 6.443
450 594 361 -1.664 980 528 8.506 596 250 -1.612 437 31 6.446
460 592 341 -1.68 968 543 8.535 595 231 -1.656 439 31 6.449
470 590 322 -1.681 956 558 8.566 593 212 -1.682 440 31 6.453
480 588 303 -1.661 944 572 8.599 590 193 -1.689 442 31 6.455
490 587 284 -1.632 931 585 8.632 588 175 -1.673 444 31 6.456
500 586 265 -1.6 919 596 8.74 586 157 -1.646 446 31 6.456
510 586 247 -1.567 903 607 8.839 585 146 -1.607 463 33 6.456
520 586 238 -1.534 887 617 8.895 585 144 -1.581 475 33 6.574
530 586 233 -1.501 871 626 8.937 585 142 -1.569 482 38 7.155
540 586 228 -1.468 854 635 8.973 585 140 -1.555 489 50 7.684
550 587 223 -1.445 837 643 9.007 585 138 -1.542 490 67 7.956
560 588 218 -1.43 820 650 9.051 586 137 -1.522 489 85 8.057
570 588 214 -1.42 803 656 9.135 586 135 -1.496 487 101 8.084
580 589 209 -1.412 785 660 9.215 586 134 -1.466 483 118 8.06
590 589 206 -1.409 766 663 9.264 586 132 -1.439 482 133 7.911
600 590 206 -1.408 749 666 9.332 586 131 -1.411 484 151 7.8
610 590 205 -1.407 731 666 9.434 587 129 -1.38 486 171 7.757
620 590 205 -1.406 712 665 9.491 587 128 -1.343 489 189 7.754
630 590 204 -1.404 692 664 9.526 587 126 -1.304 491 207 7.777
640 590 204 -1.401 672 661 9.538 588 125 -1.264 492 225 7.859
650 590 203 -1.398 654 659 9.53 588 123 -1.225 491 244 7.912
660 590 203 -1.392 636 658 9.506 589 122 -1.182 490 263 7.95
670 590 203 -1.388 618 657 9.476 589 121 -1.142 488 283 7.967
680 590 202 -1.381 600 657 9.444 590 119 -1.104 485 302 7.969
690 591 200 -1.331 582 659 9.411 595 111 -0.995 483 321 7.949
700 592 196 -1.155 562 660 9.389 604 100 -0.718 482 340 7.92
710 594 192 -0.93 542 661 9.381 620 90 -0.523 481 359 7.888
720 597 189 -0.717 522 662 9.379 634 80 -0.438 481 378 7.855
730 603 185 -0.627 503 663 9.38 648 73 -0.339 481 397 7.822
740 611 179 -0.628 484 663 9.399 660 70 -0.042 482 415 7.789
750 617 174 -0.652 465 663 9.427 673 72 0.37 483 435 7.761
760 620 172 -0.576 445 663 9.451 686 80 0.763 485 452 7.704
770 624 170 -0.274 425 663 9.46 696 92 0.864 489 465 7.461
780 628 170 -0.022 405 662 9.463 707 101 0.585 497 476 7.016
790 633 170 0.121 385 661 9.464 722 107 0.33 512 486 6.754
800 637 171 0.159 365 660 9.464 740 111 0.206 527 491 6.52
810 652 173 0.094 345 659 9.464 760 115 0.16 543 493 6.274
820 664 171 -0.306 325 659 9.464 778 117 0.12 558 491 6.024
830 674 163 -0.847 306 658 9.472 798 119 0.099 572 485 5.749
840 681 148 -1.211 288 657 9.498 817 121 0.098 584 475 5.445
850 686 132 -1.29 272 655 9.632 833 123 0.15 593 462 5.175
860 692 121 -0.939 256 649 9.814 849 127 0.343 598 447 4.916
870 702 111 -0.538 239 641 9.908 864 134 0.534 599 429 4.713
880 716 108 -0.027 221 631 9.956 879 145 0.684 598 409 4.635
890 733 111 0.296 204 621 9.972 894 158 0.754 597 392 4.655
900 749 116 0.365 188 612 9.978 908 172 0.782 597 377 4.854
910 764 119 0.09 172 604 9.992 922 186 0.787 602 358 5.013
920 783 119 -0.098 158 596 10.069 935 200 0.796 608 340 5.079
930 799 117 -0.085 144 584 10.203 948 213 0.825 616 321 5.097
940 816 117 0.099 131 570 10.278 958 225 0.955 623 304 5.088
950 830 120 0.324 119 556 10.326 966 240 1.142 630 286 5.068
960 845 129 0.613 108 541 10.364 973 258 1.274 636 268 5.024
970 860 141 0.736 97 525 10.4 978 277 1.325 641 249 4.994
980 874 153 0.738 87 510 10.434 983 296 1.338 647 230 4.981
990 887 165 0.677 77 493 10.467 987 315 1.33 652 212 4.978
1000 902 174 0.544 69 478 10.53 992 334 1.312 657 193 4.981
1010 919 184 0.482 62 462 10.677 997 353 1.306 662 174 5.003
1020 932 191 0.559 57 444 10.76 1001 369 1.364 667 159 5.085
1030 943 201 0.903 53 425 10.809 1002 385 1.617 676 144 5.317
1040 951 217 1.182 50 405 10.829 999 403 1.781 686 133 5.612
1050 957 235 1.283 47 386 10.841 994 422 1.848 702 123 5.786
1060 962 251 1.224 44 368 10.865 989 441 1.875 717 117 6.011
1070 970 269 1.151 42 350 10.907 985 456 1.926 731 115 6.336
1080 976 284 1.196 42 332 11.007 980 472 2.022 745 118 6.736
1090 982 302 1.318 43 314 11.124 972 489 2.099 759 126 6.877
1100 985 319 1.409 46 296 11.193 963 505 2.146 773 133 6.65
1110 986 336 1.567 50 277 11.239 954 520 2.184 792 139 6.538
1120 985 355 1.672 55 259 11.277 945 535 2.245 812 144 6.502
1130 983 374 1.706 61 241 11.312 934 549 2.307 830 148 6.515
1140 980 393 1.698 67 224 11.364 921 562 2.362 846 152 6.581
1150 978 412 1.678 74 208 11.453 908 575 2.403 861 159 6.792
1160 976 432 1.657 83 191 11.524 894 588 2.439 877 169 6.903
1170 975 451 1.651 93 175 11.571 879 600 2.474 892 180 6.973
1180 973 469 1.68 104 160 11.609 864 611 2.507 906 193 7.038
1190 970 485 1.833 114 146 11.691 848 622 2.541 919 206 7.082
1200 964 500 2.048 127 132 11.751 834 632 2.606 931 219 7.151
1210 954 516 2.185 140 118 11.794 818 640 2.705 943 234 7.222
1220 943 531 2.253 154 106 11.852 801 646 2.818 953 249 7.288
1230 930 546 2.284 168 94 11.927 783 652 2.879 962 264 7.387
1240 918 561 2.297 184 84 11.977 765 656 2.922 969 281 7.472
1250 904 576 2.306 199 74 12.035 746 660 2.959 975 299 7.535
1260 892 589 2.327 215 65 12.116 727 663 2.993 981 317 7.579
1270 879 602 2.369 232 58 12.165 709 665 3.027 985 334 7.648
1280 867 613 2.524 250 51 12.205 692 666 3.125 988 352 7.74
1290 851 622 2.661 268 44 12.24 673 666 3.202 989 370 7.823
1300 834 630 2.737 284 39 12.314 654 664 3.246 989 388 7.919
1310 815 637 2.77 302 36 12.407 634 662 3.263 987 407 7.993
1320 797 644 2.783 321 33 12.461 615 660 3.261 984 425 8.04
1330 779 651 2.806 340 32 12.502 596 658 3.239 980 444 8.078
1340 761 657 2.836 359 31 12.538 577 656 3.208 975 462 8.114
1350 745 661 2.919 378 31 12.572 559 656 3.148 970 480 8.148
1360 727 664 3.059 397 31 12.606 540 656 3.106 965 496 8.241
1370 709 664 3.132 415 32 12.64 521 657 3.07 957 512 8.375
1380 690 664 3.179 435 34 12.665 501 659 3.051 947 528 8.447
1390 670 663 3.201 455 36 12.675 481 661 3.045 936 543 8.493
1400 650 662 3.209 472 38 12.683 463 663 3.054 924 558 8.531
1410 630 660 3.212 478 40 13.15 444 664 3.079 912 573 8.566
1420 611 659 3.201 485 51 13.777 425 665 3.11 900 586 8.632
1430 592 658 3.176 488 70 14.106 406 665 3.142 887 597 8.749
1440 573 658 3.145 487 90 14.231 387 665 3.175 872 608 8.822
1450 554 658 3.112 485 109 14.267 368 664 3.206 856 619 8.869
1460 534 659 3.091 482 127 14.258 348 662 3.221 840 628 8.907
1470 514 660 3.084 481 144 14.169 328 661 3.226 823 637 8.958
1480 494 661 3.081 482 163 14.095 309 659 3.235 807 644 9.022
1490 475 662 3.082 483 182 14.052 290 657 3.26 790 651 9.111
1500 456 663 3.101 486 202 14.035 274 655 3.34 772 656 9.164
1510 437 664 3.129 488 221 14.041 257 650 3.49 754 660 9.22
1520 418 664 3.161 489 239 14.065 240 642 3.585 736 663 9.312
1530 398 663 3.182 491 258 14.095 223 634 3.64 718 664 9.385
1540 378 662 3.189 491 277 14.127 207 624 3.681 699 665 9.432
1550 358 661 3.192 491 296 14.16 190 614 3.709 680 664 9.47
1560 338 660 3.193 490 315 14.193 174 604 3.735 660 663 9.489
1570 319 659 3.193 489 334 14.219 159 593 3.766 640 662 9.496
1580 300 658 3.209 487 354 14.228 144 582 3.799 620 660 9.498
1590 282 656 3.265 485 374 14.227 131 571 3.908 601 659 9.483
1600 266 653 3.427 484 393 14.206 119 557 4.034 582 658 9.456
1610 248 646 3.527 483 411 14.177 108 542 4.1 564 658 9.424
1620 231 639 3.584 482 430 14.146 97 527 4.145 545 658 9.392
1630 214 630 3.625 482 447 14.062 88 510 4.182 525 659 9.37
1640 198 621 3.661 485 460 13.757 78 494 4.217 505 660 9.363
1650 182 612 3.696 494 473 13.398 70 477 4.251 485 661 9.36
1660 167 602 3.742 507 484 13.14 62 461 4.296 465 663 9.364
1670 152 591 3.85 521 490 12.911 56 444 4.405 447 664 9.385
1680 139 578 3.912 537 494 12.667 51 426 4.467 428 664 9.415
1690 125 564 3.956 552 493 12.418 47 408 4.51 409 664 9.446
1700 114 551 4.019 566 489 12.104 43 389 4.55 389 663 9.468
1710 102 536 4.094 578 479 11.758 42 373 4.675 369 662 9.475
1720 92 521 4.141 588 465 11.501 42 354 4.762 349 661 9.478
1730 82 504 4.18 596 448 11.381 44 335 4.814 329 660 9.479
1740 74 489 4.253 602 432 11.288 46 316 4.846 310 659 9.487
1750 66 472 4.348 605 414 11.152 49 297 4.872 291 658 9.511
1760 60 454 4.402 608 395 11.084 52 278 4.9 275 655 9.617
1770 55 436 4.443 609 376 11.067 56 260 4.932 259 650 9.79
1780 50 418 4.479 611 358 11.106 60 243 4.992 241 643 9.881
1790 46 400 4.514 614 342 11.248 66 226 5.107 224 634 9.931
1800 43 382 4.56 619 325 11.376 74 209 5.184 207 624 9.949
1810 42 365 4.69 627 307 11.45 83 192 5.232 190 614 9.956
1820 42 346 4.766 637 289 11.478 93 176 5.271 174 604 9.974
1830 44 327 4.815 646 272 11.487 103 161 5.308 158 594 10.002
1840 46 308 4.853 655 255 11.482 114 147 5.417 145 584 10.11
1850 49 290 4.889 664 238 11.464 126 133 5.486 132 572 10.283
1860 53 271 4.923 670 221 11.452 140 120 5.532 121 557 10.375
1870 57 253 4.956 677 205 11.436 154 107 5.57 110 541 10.421
1880 62 236 5.054 684 187 11.411 169 95 5.604 99 524 10.437
1890 69 219 5.131 691 169 11.401 183 84 5.662 89 507 10.443
