0 0.111065 0 0 0.5 0.5 0 0
10 0.111065 0 0 0.619608 0.5 0 0
20 0.110366 0.75 0.75 0.603922 0.5 0 0
30 0.110366 0.75 0.75 0.705882 0.5 0 0
40 0.110358 0.75 1.5 0.768627 0.5 0 0
50 0.110358 0.75 1.5 0.654902 0.5 0 0
60 0.110358 0.75 2.25 0.823529 0.5 0 0
70 0.110358 0.75 2.25 0.596078 0.5 0 0
80 0.110018 0.75 3 0.607843 0.5 0 0
90 0.110018 0.75 3 0.823529 0.5 0 0
100 0.109489 0.75 3.75 0.611765 0.5 0 0
110 0.109489 0.75 3.75 0.694118 0.5 0 0
120 0.109282 0.75 4.5 0.607843 0.5 0 0
130 0.109282 0.75 4.5 0.729412 0.5 0 0
140 0.109274 0.75 5.25 0.670588 0.5 0 0
150 0.109274 0.75 5.25 0.721569 0.5 0 0
160 0.109274 0.75 6 0.631373 0.5 0 0
170 0.109274 0.75 6 0.611765 0.5 0 0
180 0.109274 0.75 6.75 0.729412 0.5 0 0
190 0.109274 0.75 6.75 0.596078 0.5 0 0
200 0.109274 0.75 7.5 0.713725 0.5 0 0
210 0.109274 0.75 7.5 0.67451 0.5 0 0
220 0.109274 0.75 8.25 0.658824 0.5 0 0
230 0.109274 0.75 8.25 0.768627 0.5 0 0
240 0.109274 0.75 9 0.654902 0.5 0 0
250 0.109274 0.75 9 0.603922 0.5 0 0
260 0.109274 0.75 9.75 0.631373 0.5 0 0
270 0.109274 0.75 9.75 0.701961 0.5 0 0
280 0.109274 0.75 10.5 0.631373 0.5 0 0
290 0.109274 0.75 10.5 0.615686 0.5 0 0
300 0.109274 0.75 11.25 0.713725 0.5 0 0
310 0.109274 0.75 11.25 0.619608 0.5 0 0
320 0.109274 0.75 12 0.768627 0.5 0 0
330 0.109274 0.75 12 0.623529 0.5 0 0
340 0.109274 0.75 12.75 0.8 0.5 0 0
350 0.109274 0.75 12.75 0.670588 0.5 0 0
360 0.109274 0.75 13.5 0.607843 0.5 0 0
