0 0.129736 0 0 0.5 0.5 0 0
10 0.129736 0 0 0.662745 0.5 0 0
20 0.128218 0.25 0.25 0.737255 0.5 0 0
30 0.128218 0.25 0.25 0.835294 0.5 0 0
40 0.128218 0.25 0.5 0.72549 0.5 0 0
50 0.128218 0.25 0.5 0.717647 0.5 0 0
60 0.128218 0.25 0.75 0.717647 0.5 0 0
70 0.128218 0.25 0.75 0.737255 0.5 0 0
80 0.128046 0.25 1 0.8 0.5 0 0
90 0.128046 0.25 1 0.72549 0.5 0 0
100 0.128012 0.25 1.25 0.647059 0.5 0 0
110 0.128012 0.25 1.25 0.831373 0.5 0 0
120 0.127814 0 1.25 0.682353 0.5 0 0
130 0.127814 0 1.25 0.647059 0.5 0 0
140 0.12765 0 1.25 0.737255 0.5 0 0
150 0.12765 0 1.25 0.776471 0.5 0 0
160 0.12765 0 1.25 0.713725 0.5 0 0
170 0.12765 0 1.25 0.635294 0.5 0 0
180 0.125998 0 1.25 0.792157 0.5 0 0
190 0.125998 0 1.25 0.647059 0.5 0 0
200 0.125166 0 1.25 0.835294 0.5 0 0
210 0.125166 0 1.25 0.835294 0.5 0 0
220 0.124648 0 1.25 0.647059 0.5 0 0
230 0.124648 0 1.25 0.662745 0.5 0 0
240 0.124223 0 1.25 0.717647 0.5 0 0
250 0.124223 0 1.25 0.831373 0.5 0 0
260 0.124222 0 1.25 0.792157 0.5 0 0
270 0.124222 0 1.25 0.835294 0.5 0 0
280 0.124222 0 1.25 0.682353 0.5 0 0
290 0.124222 0 1.25 0.792157 0.5 0 0
300 0.124222 0 1.25 0.682353 0.5 0 0
310 0.124222 0 1.25 0.792157 0.5 0 0
320 0.124222 0 1.25 0.713725 0.5 0 0
330 0.124222 0 1.25 0.701961 0.5 0 0
340 0.124222 0 1.25 0.792157 0.5 0 0
350 0.124222 0 1.25 0.666667 0.5 0 0
360 0.124222 0 1.25 0.792157 0.5 0 0
370 0.124222 0 1.25 0.686275 0.5 0 0
380 0.124222 0 1.25 0.776471 0.5 0 0
390 0.124222 0 1.25 0.643137 0.5 0 0
400 0.124222 0 1.25 0.690196 0.5 0 0
410 0.124222 0 1.25 0.643137 0.5 0 0
420 0.124222 0 1.25 0.776471 0.5 0 0
430 0.124222 0 1.25 0.772549 0.5 0 0
440 0.124222 0 1.25 0.67451 0.5 0 0
450 0.124222 0 1.25 0.647059 0.5 0 0
460 0.124222 0 1.25 0.792157 0.5 0 0
470 0.124222 0 1.25 0.8 0.5 0 0
480 0.124222 0 1.25 0.682353 0.5 0 0
490 0.124222 0 1.25 0.717647 0.5 0 0
500 0.124222 0 1.25 0.694118 0.5 0 0
510 0.124222 0 1.25 0.666667 0.5 0 0
520 0.124222 0 1.25 0.65098 0.5 0 0
530 0.124222 0 1.25 0.792157 0.5 0 0
540 0.124222 0.25 1.5 0.682353 0.5 0 0
550 0.124222 0.25 1.5 0.670588 0.5 0 0
560 0.124222 0.25 1.75 0.717647 0.5 0 0
570 0.124222 0.25 1.75 0.792157 0.5 0 0
580 0.124222 0.25 2 0.654902 0.5 0 0
590 0.124222 0.25 2 0.686275 0.5 0 0
600 0.124222 0.25 2.25 0.686275 0.5 0 0
610 0.124222 0.25 2.25 0.701961 0.5 0 0
620 0.124222 0.25 2.5 0.737255 0.5 0 0
630 0.124222 0.25 2.5 0.792157 0.5 0 0
640 0.124222 0 2.5 0.831373 0.5 0 0
650 0.124222 0 2.5 0.682353 0.5 0 0
660 0.124222 0 2.5 0.713725 0.5 0 0
670 0.124222 0 2.5 0.788235 0.5 0 0
680 0.124222 0 2.5 0.792157 0.5 0 0
690 0.124222 0 2.5 0.643137 0.5 0 0
700 0.124222 0 2.5 0.701961 0.5 0 0
710 0.124222 0 2.5 0.737255 0.5 0 0
720 0.124287 0 2.5 0.792157 0.5 0 0
730 0.124287 0 2.5 0.8 0.5 0 0
740 0.124511 0.25 2.75 0.701961 0.5 0 0
750 0.124511 0.25 2.75 0.654902 0.5 0 0
760 0.124578 0.25 3 0.717647 0.5 0 0
770 0.124578 0.25 3 0.682353 0.5 0 0
780 0.124644 0.25 3.25 0.686275 0.5 0 0
790 0.124644 0.25 3.25 0.682353 0.5 0 0
800 0.124707 0.25 3.5 0.647059 0.5 0 0
810 0.124707 0.25 3.5 0.788235 0.5 0 0
820 0.124762 0.25 3.75 0.737255 0.5 0 0
830 0.124762 0.25 3.75 0.662745 0.5 0 0
840 0.124811 0.25 4 0.8 0.5 0 0
850 0.124811 0.25 4 0.741176 0.5 0 0
860 0.124855 0.25 4.25 0.831373 0.5 0 0
870 0.124855 0.25 4.25 0.717647 0.5 0 0
880 0.124893 0.25 4.5 0.741176 0.5 0 0
890 0.124893 0.25 4.5 0.686275 0.5 0 0
900 0.124923 0.25 4.75 0.647059 0.5 0 0
910 0.124923 0.25 4.75 0.831373 0.5 0 0
920 0.12495 0.25 5 0.658824 0.5 0 0
