0 262 233 2.202 986 239 -0.298 180 293 -1.714 890 367 1.671 610 482 3.105 690 668 -1.485 91 195 -2.977 617 540 -1.681 129 419 0.112 438 471 1.353 837 383 -2.912 639 296 3.119
10 274 245 2.594 1003 249 0.013 181 296 -2.149 892 367 1.644 627 487 3.145 689 669 -1.335 93 195 -3.1 622 547 -1.642 126 418 0.152 436 467 0.799 834 383 -2.873 641 295 3.102
20 274 245 3.464 1014 254 0.674 184 300 -2.361 892 368 1.584 628 486 3.232 689 669 -1.237 94 195 -3.252 622 547 -1.555 122 417 0.518 429 465 0.048 834 383 -2.786 646 295 3.103
30 268 237 4.315 1022 267 1.213 174 293 -2.594 892 369 1.531 631 485 3.335 689 669 -1.148 94 195 -2.766 622 547 -1.451 120 415 0.773 434 463 -0.412 834 383 -2.682 640 293 3.514
40 265 220 4.672 1026 286 1.44 157 284 -2.674 892 371 1.496 635 485 3.445 689 669 -1.063 94 194 -1.868 622 547 -1.346 120 415 1.578 435 463 0.097 834 383 -2.573 623 283 3.789
50 265 202 4.713 1028 306 1.521 142 276 -2.651 893 373 1.468 639 485 3.556 689 669 -1.044 97 179 -1.12 622 547 -1.259 120 415 2.592 450 470 0.619 834 383 -2.462 611 273 3.789
60 264 184 4.689 1029 326 1.549 125 267 -2.595 893 374 1.441 642 485 3.668 689 669 -0.969 108 163 -0.817 622 547 -1.187 104 415 3.384 460 477 0.51 834 383 -2.35 597 264 3.774
70 263 165 4.685 1029 346 1.559 109 256 -2.564 893 376 1.416 643 485 3.78 689 669 -0.869 122 150 -0.727 622 547 -1.14 89 408 3.605 473 481 0.122 834 383 -2.237 590 256 4.209
80 263 148 4.725 1030 366 1.562 93 246 -2.555 893 377 1.39 645 485 3.893 689 669 -0.761 136 139 -0.73 622 547 -1.108 74 402 3.541 490 480 -0.198 834 383 -2.125 587 241 4.731
90 262 130 4.763 1030 386 1.565 80 237 -2.502 894 379 1.365 646 485 4.005 689 669 -0.65 148 126 -0.823 622 547 -1.08 60 397 3.403 503 477 -0.126 834 383 -2.012 590 221 4.949
100 262 111 4.779 1030 404 1.587 76 231 -1.982 894 380 1.343 647 486 4.118 689 669 -0.538 161 111 -0.872 622 547 -1.063 54 394 3.848 517 480 0.314 834 383 -1.9 595 205 4.957
110 262 93 4.758 1028 420 1.719 75 217 -1.355 894 381 1.293 647 486 4.23 689 669 -0.426 173 96 -0.878 621 547 -1.072 47 381 4.401 531 486 0.505 834 384 -1.861 597 190 4.797
120 263 73 4.736 1024 437 1.879 83 200 -1.028 895 383 1.225 647 485 4.341 688 669 -0.398 184 84 -0.782 621 547 -1.085 45 363 4.714 534 487 0.431 834 384 -1.851 597 172 4.606
130 263 61 4.874 1017 455 1.959 95 184 -0.911 895 384 1.151 646 484 4.433 688 669 -0.422 196 75 -0.584 621 548 -1.124 46 344 4.836 538 489 0.24 834 385 -1.876 594 153 4.516
140 268 52 5.472 1010 472 2.008 106 169 -0.886 896 385 1.1 646 482 4.491 687 669 -0.472 199 73 -0.38 621 548 -1.124 49 324 4.874 542 489 0.022 834 385 -1.864 590 135 4.506
150 283 44 5.973 1001 489 2.047 118 155 -0.899 896 386 1.066 646 481 4.525 687 669 -0.449 203 72 -0.279 621 548 -1.07 52 305 4.869 552 489 -0.137 834 385 -1.798 587 118 4.572
160 302 41 6.171 993 506 2.083 130 139 -0.921 902 397 1.004 648 478 4.542 687 669 -0.368 208 70 -0.241 621 548 -0.978 55 286 4.86 566 485 -0.336 834 385 -1.468 586 101 4.72
170 322 39 6.241 984 521 2.117 142 124 -0.925 913 409 0.745 653 475 4.555 687 669 -0.266 223 67 -0.232 621 548 -0.873 58 266 4.857 578 478 -0.66 834 385 -0.632 587 83 4.875
180 342 39 6.265 976 537 2.153 153 110 -0.894 928 420 0.583 656 472 4.575 687 669 -0.157 241 62 -0.249 621 548 -0.779 61 248 4.874 589 467 -0.982 840 386 0.334 592 65 4.99
190 362 39 6.273 968 549 2.29 164 98 -0.741 944 430 0.511 659 470 4.599 687 669 -0.046 259 57 -0.277 621 548 -0.697 64 232 5.004 595 452 -1.258 845 389 0.735 598 50 5.184
200 382 39 6.276 956 562 2.425 177 88 -0.535 959 439 0.528 661 468 4.612 687 669 0.065 277 52 -0.308 621 548 -0.618 71 215 5.137 597 441 -1.506 850 394 0.715 605 41 5.603
210 402 38 6.277 942 575 2.494 194 80 -0.425 976 449 0.568 661 467 4.619 687 669 0.177 296 45 -0.329 621 548 -0.572 80 198 5.206 597 440 -1.629 865 406 0.634 619 36 6.13
220 422 38 6.278 926 586 2.529 213 72 -0.385 992 460 0.594 661 467 4.623 687 669 0.29 314 39 -0.332 621 548 -0.59 89 182 5.251 597 438 -1.674 880 416 0.569 637 36 6.405
230 442 38 6.278 910 598 2.541 231 64 -0.371 999 465 0.859 661 467 4.627 687 669 0.386 330 34 -0.263 621 548 -0.597 99 166 5.289 597 436 -1.693 896 425 0.528 657 40 6.504
240 462 38 6.278 893 609 2.545 250 57 -0.366 1003 475 1.488 661 467 4.631 687 668 0.423 346 31 -0.077 621 548 -0.556 109 152 5.372 596 434 -1.701 907 432 0.545 672 43 6.445
250 472 38 6.426 877 620 2.548 269 50 -0.364 999 491 2 661 467 4.634 684 668 0.229 364 32 0.101 620 548 -0.458 121 138 5.46 595 432 -1.705 915 437 0.597 688 44 6.26
260 481 43 7.038 861 630 2.568 287 43 -0.352 988 508 2.202 661 467 4.638 678 665 0.667 378 34 0.176 620 549 -0.402 135 124 5.512 595 431 -1.706 926 445 0.638 706 42 6.108
270 487 56 7.634 846 639 2.649 304 37 -0.324 976 523 2.266 661 466 4.644 678 665 1.304 390 36 0.2 620 549 -0.399 148 112 5.552 595 429 -1.706 941 457 0.657 726 38 6.051
280 488 75 7.935 830 646 2.774 319 33 -0.19 964 538 2.266 661 466 4.648 678 665 2.258 406 40 0.188 619 549 -0.445 162 99 5.59 595 427 -1.706 957 469 0.671 741 34 6.139
290 485 94 8.038 813 652 2.854 335 32 0.008 953 552 2.245 661 465 4.658 670 665 3.246 422 42 0.062 619 549 -0.508 177 88 5.654 594 425 -1.706 972 481 0.684 757 34 6.36
300 482 110 8.004 794 657 2.904 342 33 0.12 941 568 2.232 661 465 4.661 655 659 3.665 441 42 -0.043 620 549 -0.533 192 78 5.734 594 423 -1.706 984 491 0.744 775 37 6.525
310 481 127 7.842 776 661 2.943 354 34 0.165 929 583 2.243 661 464 4.66 644 654 3.414 460 40 -0.1 621 548 -0.519 208 69 5.802 594 421 -1.706 988 498 1.279 794 43 6.6
320 482 146 7.743 758 664 2.981 366 37 0.174 919 595 2.345 661 464 4.658 629 654 2.955 471 39 0.02 617 549 -0.152 225 61 5.848 593 419 -1.706 987 512 1.904 813 50 6.627
330 485 166 7.702 740 666 3.089 372 38 0.155 906 606 2.532 661 463 4.657 611 660 2.764 478 42 0.649 610 549 0.229 243 53 5.886 593 417 -1.706 977 528 2.232 831 56 6.637
340 488 184 7.7 721 666 3.159 388 40 0.127 890 616 2.641 661 463 4.657 596 665 2.826 485 54 1.273 622 552 0.255 259 47 5.949 593 415 -1.706 964 542 2.352 849 63 6.652
350 490 202 7.733 703 665 3.204 406 42 0.083 873 624 2.7 661 462 4.658 582 667 3.135 487 73 1.558 636 554 0.106 276 42 6.076 593 413 -1.706 950 556 2.382 867 70 6.679
360 491 220 7.837 683 664 3.234 425 42 0.001 855 632 2.727 661 459 4.666 563 665 3.335 486 93 1.664 643 555 0.394 295 39 6.144 590 397 -1.702 937 569 2.373 883 77 6.739
370 491 239 7.898 663 662 3.245 444 42 -0.048 836 640 2.737 660 454 4.674 545 661 3.401 484 112 1.689 653 566 0.92 314 37 6.185 588 379 -1.68 923 583 2.358 897 86 6.886
380 490 258 7.94 644 660 3.245 462 40 -0.087 819 647 2.756 660 449 4.656 529 657 3.326 482 131 1.676 662 581 1.156 333 36 6.209 586 362 -1.651 909 597 2.353 912 98 6.968
390 488 278 7.961 625 658 3.224 472 40 0.043 802 654 2.786 660 444 4.608 513 656 3.138 481 148 1.586 669 599 1.282 352 34 6.239 585 352 -1.601 896 610 2.379 927 110 7.019
400 485 297 7.967 606 657 3.195 479 43 0.693 785 659 2.872 659 440 4.557 494 657 3.011 481 166 1.511 672 616 1.399 371 34 6.271 585 350 -1.573 883 620 2.529 940 123 7.058
410 483 316 7.95 587 656 3.163 486 56 1.304 767 663 2.98 658 436 4.507 475 660 2.961 483 186 1.467 675 634 1.484 390 34 6.304 585 349 -1.562 867 630 2.643 954 136 7.094
420 482 335 7.922 568 656 3.131 488 75 1.585 749 666 3.041 657 431 4.473 456 664 2.959 485 206 1.451 675 638 1.553 409 35 6.329 585 347 -1.555 850 638 2.704 966 150 7.128
430 481 354 7.891 550 657 3.097 486 95 1.689 734 666 3.11 655 427 4.45 440 666 3.057 488 225 1.453 675 641 1.581 429 36 6.338 585 345 -1.551 833 646 2.747 977 163 7.209
440 481 373 7.858 531 658 3.064 484 114 1.714 734 666 3.145 653 423 4.379 422 666 3.179 490 243 1.475 675 641 1.59 449 37 6.342 586 343 -1.547 817 652 2.813 987 177 7.287
450 481 392 7.825 511 659 3.047 481 131 1.672 734 666 3.159 652 419 4.34 402 665 3.241 491 262 1.504 675 641 1.593 469 38 6.343 586 341 -1.544 811 653 2.914 996 190 7.413
460 482 410 7.792 491 661 3.041 481 149 1.553 734 666 3.166 650 414 4.29 383 662 3.266 492 277 1.536 675 641 1.595 475 39 6.673 586 339 -1.54 807 654 2.971 1003 206 7.497
470 483 430 7.763 472 663 3.055 482 168 1.487 734 666 3.171 648 410 4.239 364 660 3.267 492 282 1.569 675 641 1.595 483 47 7.335 586 337 -1.537 804 655 3.013 1009 223 7.548
480 485 448 7.727 453 665 3.081 484 187 1.454 734 666 3.174 645 406 4.172 345 658 3.246 492 293 1.602 675 641 1.595 488 64 7.752 586 335 -1.534 804 655 3.045 1015 239 7.582
490 488 462 7.543 435 665 3.112 486 207 1.444 734 666 3.178 643 402 4.132 326 656 3.217 491 312 1.636 675 641 1.595 487 84 7.924 586 325 -1.526 804 655 3.058 1020 256 7.604
500 495 475 7.208 416 666 3.145 489 226 1.459 734 666 3.181 636 394 4.05 306 655 3.197 489 332 1.665 675 641 1.595 485 103 7.984 586 313 -1.505 804 655 3.062 1025 273 7.622
510 506 485 6.876 397 665 3.178 490 244 1.486 734 666 3.185 625 381 3.932 287 654 3.197 487 352 1.676 675 641 1.595 483 122 7.986 586 311 -1.493 804 655 3.063 1030 290 7.648
520 521 492 6.58 378 664 3.209 491 251 1.517 734 666 3.188 612 369 3.81 270 653 3.269 485 371 1.676 675 641 1.595 481 138 7.915 586 309 -1.486 804 655 3.064 1034 307 7.682
530 536 494 6.312 358 663 3.224 491 255 1.55 734 666 3.185 607 366 3.655 256 651 3.456 483 388 1.655 675 640 1.576 481 154 7.805 586 308 -1.482 804 655 3.064 1037 321 7.817
540 552 492 6.054 338 661 3.228 491 264 1.583 737 664 3.109 604 364 3.774 241 646 3.657 483 396 1.627 675 639 1.45 482 165 7.745 585 306 -1.472 804 655 3.064 1036 335 8.086
550 566 487 5.8 318 659 3.23 490 283 1.617 740 661 3.076 604 364 4.019 225 637 3.757 482 405 1.595 675 639 1.393 484 184 7.718 585 305 -1.428 804 655 3.064 1029 349 8.453
