0 531 569 2.61 276 134 2.796 398 408 -2.829 319 194 1.69 384 256 1.199 318 657 2.005 180 284 -1.885 375 377 -0.624 868 406 1.113 455 137 -1.761 607 333 1.368 302 250 2.076
10 534 567 3.051 277 130 2.608 409 434 -2.849 341 213 1.674 398 254 1.191 330 668 2.107 180 284 -1.854 357 342 -0.585 872 425 0.976 456 141 -2.146 606 329 1.401 295 254 2.115
20 538 569 3.796 280 127 2.252 408 434 -2.875 342 214 1.62 402 254 1.171 330 668 2.219 180 285 -1.572 357 342 -0.498 883 439 0.85 459 144 -2.549 605 326 1.437 295 254 2.202
30 540 570 4.491 280 127 2.33 406 434 -2.9 343 216 1.554 406 254 1.135 330 668 2.332 178 290 -0.909 357 342 -0.394 896 453 0.771 460 144 -2.636 605 323 1.453 295 254 2.306
40 540 570 5.451 280 127 3.09 405 433 -2.937 343 216 1.51 409 254 1.093 330 668 2.444 173 293 -0.403 357 342 -0.285 910 467 0.74 460 144 -1.933 605 323 2.147 295 254 2.415
50 550 569 6.396 280 127 4.088 404 433 -2.984 343 216 1.478 411 255 1.055 330 668 2.557 185 288 -0.479 357 342 -0.173 925 480 0.743 460 144 -0.955 605 323 3.122 295 254 2.527
60 563 574 6.861 281 116 4.988 403 433 -3.039 343 217 1.45 413 256 1.019 330 668 2.669 194 280 -0.917 357 342 -0.061 939 493 0.756 467 144 0.04 597 316 4.045 295 254 2.639
70 572 585 7.304 290 99 5.332 401 433 -3.102 343 217 1.424 414 257 0.973 330 668 2.782 198 268 -1.46 357 342 0.05 952 506 0.78 480 148 0.677 591 300 4.529 295 254 2.751
80 580 602 7.542 298 88 5.215 400 433 -3.149 343 218 1.399 415 259 0.931 330 668 2.894 196 255 -2.044 357 342 0.163 965 519 0.808 486 160 1.322 590 281 4.727 295 254 2.864
90 584 620 7.661 304 71 5.008 399 434 -3.189 343 218 1.379 416 260 0.906 329 668 2.998 183 242 -2.436 357 342 0.275 969 525 1.248 487 178 1.629 591 261 4.799 295 254 2.976
100 587 638 7.759 308 54 4.878 397 435 -3.225 343 218 1.369 414 265 0.862 328 668 3.085 169 231 -2.525 357 342 0.387 968 538 1.898 487 194 1.735 593 242 4.817 295 254 3.089
110 587 648 8.007 310 47 5.158 386 437 -3.454 344 219 1.364 416 271 0.821 327 668 3.159 154 220 -2.498 354 340 0.605 958 552 2.29 490 208 1.759 595 223 4.801 295 254 3.233
120 582 655 8.658 319 39 5.783 375 444 -3.967 344 219 1.359 417 272 0.781 326 668 3.204 140 209 -2.448 349 336 0.837 944 566 2.439 488 227 1.767 596 205 4.774 295 254 3.296
130 568 662 9.208 335 35 6.231 369 457 -4.464 344 219 1.33 417 272 0.763 324 668 3.236 125 196 -2.386 352 344 1.299 929 579 2.487 484 246 1.754 597 186 4.721 295 254 3.252
140 549 663 9.461 355 36 6.411 368 477 -4.787 344 219 1.27 417 272 0.755 323 667 3.263 112 183 -2.358 354 361 1.555 914 591 2.495 483 252 1.718 597 167 4.68 296 254 3.213
150 530 661 9.555 374 39 6.462 371 494 -5.114 345 220 1.199 417 273 0.75 322 667 3.289 108 177 -1.938 354 378 1.545 898 603 2.498 483 252 1.696 596 147 4.659 296 255 3.212
160 511 658 9.572 390 42 6.382 381 511 -5.29 345 220 1.148 417 273 0.746 320 667 3.315 108 165 -1.277 357 395 1.457 882 615 2.498 484 252 1.686 595 128 4.647 296 255 3.268
170 494 656 9.506 407 42 6.24 392 526 -5.377 345 220 1.114 417 273 0.743 319 667 3.34 117 149 -0.882 361 411 1.418 867 626 2.51 484 251 1.681 593 109 4.662 295 255 3.356
180 476 656 9.398 427 40 6.168 403 539 -5.417 345 221 1.086 417 273 0.739 317 667 3.36 131 135 -0.736 367 428 1.374 853 636 2.587 484 251 1.677 593 90 4.71 295 255 3.432
190 457 657 9.338 446 38 6.14 408 547 -5.171 345 221 1.061 417 273 0.736 316 666 3.37 146 122 -0.687 372 444 1.326 838 643 2.746 484 251 1.673 594 73 4.815 296 255 3.434
200 437 659 9.307 465 35 6.142 411 559 -4.765 346 221 1.048 417 273 0.733 314 666 3.375 161 110 -0.688 378 461 1.279 820 650 2.833 485 251 1.67 596 58 5.024 296 255 3.437
210 418 662 9.299 472 34 6.412 410 563 -4.592 346 222 1.041 417 273 0.729 312 666 3.379 176 98 -0.694 382 473 1.228 802 655 2.885 485 251 1.666 604 45 5.33 295 255 3.474
220 400 664 9.314 480 39 7.097 410 568 -4.562 346 222 1.036 417 273 0.724 311 666 3.384 192 85 -0.696 389 487 1.092 783 659 2.925 486 251 1.663 613 37 5.873 296 255 3.461
230 396 664 9.341 487 53 7.599 409 573 -4.586 347 222 1.033 417 273 0.696 309 665 3.392 206 73 -0.679 399 501 0.913 765 663 2.961 487 249 1.66 628 36 6.405 296 255 3.451
240 391 664 9.372 489 72 7.862 409 577 -4.596 347 223 1.029 417 273 0.659 308 665 3.397 219 64 -0.548 411 516 0.838 748 666 3.043 488 248 1.659 646 41 6.605 296 255 3.423
250 386 665 9.405 487 92 7.964 408 581 -4.627 347 223 1.026 417 273 0.612 306 665 3.401 234 57 -0.351 417 522 0.636 729 666 3.131 489 246 1.659 659 44 6.382 296 255 3.426
260 381 665 9.438 485 111 7.992 408 583 -4.633 348 224 1.022 417 274 0.566 304 665 3.405 252 52 -0.241 419 523 0.528 710 666 3.183 491 244 1.658 677 43 6.153 297 255 3.432
270 377 664 9.471 482 129 7.978 408 585 -4.634 348 224 1.009 417 274 0.543 302 664 3.409 272 47 -0.199 420 524 0.489 691 665 3.223 492 244 1.66 696 39 6.045 297 256 3.456
280 373 664 9.493 481 142 7.877 408 587 -4.634 348 224 0.958 417 274 0.574 301 664 3.415 292 44 -0.185 422 524 0.479 672 663 3.243 492 246 1.663 713 35 6.052 296 255 3.463
290 371 664 9.501 481 147 7.811 408 588 -4.634 348 224 0.89 417 274 0.587 299 664 3.422 311 40 -0.18 424 525 0.48 652 661 3.249 492 247 1.666 728 33 6.209 296 255 3.468
300 370 664 9.503 482 152 7.766 408 590 -4.628 348 224 0.815 418 274 0.594 297 663 3.435 330 37 -0.173 425 526 0.48 633 659 3.236 492 247 1.669 746 33 6.377 297 255 3.499
310 368 664 9.504 482 156 7.733 407 592 -4.626 349 225 0.758 418 275 0.598 296 663 3.442 349 33 -0.151 427 527 0.482 614 657 3.21 493 248 1.672 764 36 6.482 297 256 3.52
320 366 664 9.505 483 161 7.72 407 594 -4.622 349 225 0.721 418 275 0.592 294 663 3.446 365 32 -0.047 429 528 0.476 595 656 3.179 494 248 1.676 782 41 6.569 297 256 3.531
