0 344 146 1.135 793 54 -1.043 355 78 2.709 153 353 0.763 194 129 -2.41 880 155 0.226 154 236 -2.817 639 387 -3.121 843 591 -0.641 795 339 -2.646 180 282 -1.979 293 524 -2.474
10 348 150 1.108 802 48 -0.651 355 77 2.705 165 365 1.155 196 131 -2.55 883 157 0.559 158 207 -2.799 644 386 -3.428 841 592 -0.598 806 352 -2.254 192 298 -2.006 295 530 -2.714
20 349 151 1.048 808 47 0.142 355 77 2.668 165 365 2.025 200 132 -2.71 880 155 0.386 157 206 -2.747 649 384 -3.552 838 594 -0.747 806 352 -1.384 191 297 -2.065 282 527 -3.076
30 350 153 0.98 825 52 0.572 355 77 2.654 162 366 3.041 196 129 -2.297 877 153 0.513 156 206 -2.672 650 384 -3.224 835 596 -0.493 810 349 -0.397 190 296 -2.112 266 530 -3.459
40 351 154 0.935 841 62 0.717 356 77 2.712 147 361 3.755 187 112 -1.961 874 151 0.234 155 205 -2.617 647 381 -2.402 835 596 0.272 824 348 -0.008 189 295 -2.143 251 538 -3.745
50 352 155 0.903 853 72 0.67 356 77 2.747 135 350 3.937 183 102 -1.688 887 151 -0.171 154 205 -2.566 638 368 -1.971 838 601 1.22 842 348 0.049 188 293 -2.159 236 550 -3.866
60 353 157 0.875 867 81 0.491 356 77 2.831 124 340 3.885 186 91 -1.059 904 145 -0.432 152 204 -2.515 632 355 -2.11 839 620 1.733 861 349 0.047 187 292 -2.166 222 563 -3.899
70 354 158 0.849 882 88 0.369 356 77 2.933 112 335 3.63 198 80 -0.61 916 140 -0.548 151 202 -2.486 622 343 -2.355 835 634 2.009 878 350 0.078 186 291 -2.18 208 576 -3.872
80 355 159 0.826 882 88 0.323 356 77 3.042 95 332 3.448 215 71 -0.426 916 140 -0.593 150 201 -2.47 609 334 -2.671 826 644 2.514 896 352 0.138 185 290 -2.231 193 590 -3.858
90 356 160 0.812 882 88 0.307 356 77 3.154 75 329 3.387 232 63 -0.361 916 140 -0.609 149 200 -2.453 598 329 -2.625 809 651 2.827 914 355 0.204 184 289 -2.275 185 596 -3.659
100 357 161 0.77 882 88 0.302 356 77 3.266 60 325 3.413 250 56 -0.338 916 140 -0.615 148 198 -2.438 592 322 -2.049 791 656 2.96 931 360 0.309 183 288 -2.299 174 598 -3.03
110 358 162 0.705 882 88 0.3 358 78 3.378 55 322 3.949 267 50 -0.33 916 140 -0.615 136 188 -2.384 589 305 -1.614 771 658 3.017 949 367 0.396 171 276 -2.315 159 591 -2.564
120 359 163 0.644 882 88 0.299 361 83 3.491 49 309 4.553 284 44 -0.323 916 140 -0.613 123 168 -2.303 590 285 -1.439 752 661 3.036 967 375 0.429 158 263 -2.336 144 579 -2.359
130 367 168 0.578 882 88 0.299 363 88 3.736 48 291 4.858 301 38 -0.3 916 140 -0.612 120 159 -1.925 593 266 -1.389 733 663 3.055 985 383 0.442 147 253 -2.436 131 564 -2.281
140 380 176 0.419 882 88 0.299 363 89 4.454 52 272 4.986 308 30 -0.206 916 140 -0.611 121 147 -1.217 596 250 -1.47 714 664 3.083 1003 392 0.45 143 250 -2.47 118 549 -2.253
150 399 182 0.252 882 88 0.299 363 89 4.848 54 260 5.051 297 36 -0.126 916 140 -0.611 132 133 -0.806 596 233 -1.612 695 665 3.115 1017 398 0.516 140 248 -2.477 106 533 -2.244
160 417 185 0.162 882 88 0.299 363 89 4.994 54 259 5.078 299 36 -0.094 916 140 -0.611 147 120 -0.649 594 213 -1.684 676 665 3.148 1022 404 1.057 140 248 -2.479 94 519 -2.224
170 435 188 0.156 882 88 0.309 363 88 5.048 53 258 5.09 301 35 -0.08 915 140 -0.615 162 109 -0.606 592 194 -1.712 657 664 3.181 1024 419 1.637 139 247 -2.478 83 504 -2.194
180 455 191 0.18 877 86 0.292 364 88 5.069 53 258 5.096 303 35 -0.073 913 142 -0.766 178 98 -0.613 589 175 -1.71 638 664 3.202 1020 437 1.906 139 247 -2.476 75 490 -2.059
190 473 195 0.202 875 86 0.343 364 87 5.077 53 258 5.101 305 35 -0.069 909 147 -0.934 194 87 -0.63 587 156 -1.686 620 663 3.21 1012 456 2.003 139 247 -2.473 67 473 -1.924
200 479 198 0.648 879 88 0.371 364 87 5.08 53 258 5.105 307 35 -0.065 908 148 -0.94 209 75 -0.631 585 138 -1.603 600 662 3.213 1003 474 2.037 138 247 -2.47 62 455 -1.855
210 486 209 1.254 879 88 0.381 364 86 5.081 53 258 5.108 309 35 -0.062 908 148 -0.91 225 64 -0.612 585 133 -1.559 582 663 3.214 994 491 2.041 138 246 -2.467 57 437 -1.816
220 488 227 1.601 880 89 0.383 364 86 5.083 53 259 5.111 310 35 -0.058 908 148 -0.872 237 56 -0.507 586 131 -1.541 563 663 3.214 985 509 2.041 138 246 -2.467 52 418 -1.789
