0 915 434 0.968 994 380 -2.877 274 106 -3.13 763 122 0.613 401 536 -0.465 156 525 -2.918 609 151 -0.533 407 405 2.717 722 266 -0.254 222 453 1.73 410 60 -1.106 764 80 -1.235
10 913 432 0.889 994 380 -2.706 286 118 -2.738 763 131 0.586 413 548 -0.073 162 522 -3.187 604 146 -0.802 412 402 2.575 717 267 -0.516 234 465 2.122 403 52 -1.112 782 67 -1.208
20 909 427 0.745 999 384 -2.252 286 118 -1.868 764 132 0.545 413 548 0.796 146 528 -3.548 610 133 -1.217 416 401 3.066 714 269 -0.756 228 469 2.767 408 43 -0.892 783 66 -1.149
30 908 426 0.669 1002 388 -2.246 289 103 -1.106 766 133 0.514 414 559 1.668 130 538 -3.676 614 115 -1.45 404 401 3.091 726 258 -0.77 224 470 3.025 417 36 -0.319 783 65 -1.077
40 912 429 0.624 1002 388 -1.578 298 90 -0.942 767 133 0.487 408 576 2.01 126 540 -3.356 615 96 -1.529 392 403 2.72 736 248 -0.841 220 471 2.878 435 34 0.044 784 64 -1.002
50 915 432 0.611 1002 388 -0.612 306 77 -1.107 769 134 0.455 401 592 1.986 114 539 -2.726 616 81 -1.406 382 412 2.206 741 239 -1.163 204 478 2.723 454 37 0.178 785 63 -0.926
60 919 434 0.608 1008 389 0.41 311 62 -1.321 770 135 0.426 393 609 1.941 101 529 -2.303 621 70 -0.937 377 425 1.694 745 226 -1.421 190 484 2.68 470 39 0.204 785 62 -0.849
70 923 437 0.638 1018 400 1.103 313 49 -1.313 771 135 0.4 387 628 1.913 89 515 -2.112 633 61 -0.431 380 440 1.24 746 207 -1.593 174 492 2.714 476 40 0.489 786 62 -0.772
80 927 440 0.666 1022 415 1.509 317 43 -0.755 773 136 0.375 380 646 1.892 79 501 -2.024 651 57 -0.139 388 458 1.033 745 194 -1.537 158 501 2.747 484 49 1.111 787 61 -0.695
90 931 443 0.683 1020 434 1.739 331 36 -0.237 774 136 0.337 377 653 2.195 71 488 -1.945 670 55 -0.024 399 472 0.933 745 194 -1.409 141 509 2.771 488 66 1.514 788 60 -0.618
100 932 444 0.691 1020 440 1.835 350 35 0.004 775 137 0.275 366 661 2.784 69 482 -1.872 690 55 0.012 412 487 0.885 745 194 -1.381 122 516 2.781 487 83 1.678 789 59 -0.541
110 932 444 0.692 1021 441 1.88 369 36 0.099 786 138 -0.015 349 663 3.126 68 480 -1.844 699 55 0.027 422 498 0.748 746 190 -1.392 114 519 2.789 486 100 1.731 799 56 -0.221
120 933 445 0.691 1022 442 1.91 387 38 0.127 790 137 -0.457 329 662 3.265 67 479 -1.832 708 55 0.074 437 509 0.571 747 183 -1.338 113 520 2.836 484 117 1.73 810 56 0.392
130 933 445 0.689 1022 443 1.956 405 40 0.117 791 137 -0.748 309 659 3.315 67 477 -1.826 713 56 0.237 453 518 0.463 747 183 -1.288 112 520 2.903 482 133 1.659 810 49 0.816
140 934 445 0.689 1023 444 2.018 424 41 0.092 791 137 -0.851 290 655 3.337 66 475 -1.822 716 58 0.474 470 526 0.376 747 183 -1.292 111 520 2.977 483 151 1.575 811 50 1.01
150 934 446 0.688 1023 445 2.072 441 41 0.039 791 136 -0.885 272 651 3.361 66 473 -1.818 720 60 0.506 486 530 0.197 747 183 -1.315 110 520 3.053 484 169 1.526 811 51 1.115
160 934 446 0.688 1024 446 2.121 459 40 -0.006 792 136 -0.895 253 647 3.391 65 471 -1.814 724 61 0.401 500 531 -0.072 748 181 -1.345 109 520 3.129 485 189 1.506 813 51 1.179
170 935 446 0.689 1024 447 2.175 472 39 0.022 792 136 -0.896 237 642 3.473 65 470 -1.811 725 61 0.334 517 527 -0.336 748 179 -1.273 108 520 3.206 488 207 1.501 814 52 1.212
180 935 447 0.691 1025 447 2.214 477 41 0.598 792 135 -0.893 221 635 3.613 64 468 -1.808 724 59 0.298 530 520 -0.585 748 179 -1.16 106 520 3.283 490 224 1.517 815 52 1.234
190 935 447 0.694 1025 446 2.263 485 52 1.206 793 135 -0.878 205 625 3.687 64 466 -1.805 724 58 0.287 540 511 -0.972 748 179 -1.099 105 520 3.358 492 243 1.545 817 52 1.256
200 936 447 0.698 1025 446 2.311 488 69 1.538 793 135 -0.877 189 615 3.734 64 464 -1.803 724 58 0.295 547 496 -1.212 748 179 -1.064 104 520 3.416 492 261 1.576 818 53 1.273
210 936 448 0.697 1025 445 2.366 487 87 1.67 793 134 -0.878 173 604 3.772 59 454 -1.8 724 58 0.32 552 486 -0.902 748 179 -1.051 96 517 3.571 492 280 1.609 820 54 1.311
220 937 448 0.694 1025 445 2.405 485 105 1.712 794 134 -0.878 158 593 3.807 54 437 -1.781 724 58 0.333 566 476 -0.502 748 179 -1.047 86 508 4.031 491 299 1.642 821 54 1.335
230 937 448 0.693 1025 444 2.441 483 122 1.707 794 134 -0.878 144 581 3.841 49 419 -1.752 725 58 0.359 580 469 -0.438 748 179 -1.045 83 503 4.327 489 319 1.671 822 55 1.351
240 937 449 0.692 1026 444 2.487 482 139 1.681 796 134 -0.878 130 569 3.891 46 400 -1.721 725 58 0.407 589 462 -0.865 748 179 -1.044 81 498 4.44 487 338 1.683 824 56 1.367
250 938 449 0.693 1026 443 2.52 481 155 1.576 796 134 -0.878 118 557 3.995 44 382 -1.688 725 58 0.464 594 449 -1.397 748 179 -1.044 76 482 4.474 485 358 1.679 825 56 1.402
260 938 449 0.695 1026 443 2.549 483 173 1.508 797 134 -0.878 106 542 4.086 41 365 -1.642 725 58 0.534 594 431 -1.674 748 179 -1.044 71 464 4.466 483 376 1.656 826 57 1.464
270 938 449 0.698 1026 443 2.58 486 191 1.475 797 133 -0.877 96 526 4.139 40 349 -1.512 728 60 0.647 590 413 -1.765 746 185 -1.452 66 446 4.441 482 395 1.627 827 58 1.528
280 939 450 0.701 1026 443 2.621 489 210 1.475 797 133 -0.875 86 510 4.18 40 331 -1.436 731 63 0.791 587 398 -1.672 746 187 -1.416 60 428 4.411 481 414 1.595 829 59 1.557
290 939 450 0.702 1026 442 2.655 490 229 1.496 804 136 -0.872 77 494 4.216 42 313 -1.387 734 65 0.848 586 382 -1.476 748 181 -1.052 54 409 4.395 481 432 1.549 833 58 1.568
300 940 450 0.702 1026 442 2.684 491 247 1.526 811 137 -0.87 68 477 4.26 46 295 -1.349 734 64 0.85 590 365 -1.272 744 184 -0.307 48 391 4.397 482 448 1.391 837 56 1.574
