0 721 515 -1.405 324 537 1.411 531 640 0.624 720 174 2.111 211 407 0.177 612 529 -2.018 705 570 0.196 328 170 -2.267 482 122 -1.242 288 71 1.693 587 651 -0.739 109 307 2.816
10 719 512 -1.366 335 556 1.721 528 639 0.663 732 186 2.503 213 391 0.57 613 533 -1.987 704 570 0.184 335 183 -1.875 480 125 -1.015 288 66 1.634 593 670 -0.7 110 306 2.944
20 719 512 -1.279 329 573 2.041 528 639 0.75 732 186 3.372 213 391 1.439 616 536 -2.582 704 570 0.141 336 181 -1.021 478 127 -1.026 288 64 1.494 607 670 -0.613 112 306 3.672
30 719 512 -1.175 319 589 2.162 528 639 0.853 732 186 4.408 213 391 2.475 616 536 -2.345 703 570 0.131 346 175 -0.189 478 128 -0.969 288 73 1.524 612 669 -0.51 116 311 4.518
40 719 512 -1.066 308 605 2.188 528 639 0.963 735 172 5.123 200 391 3.401 616 536 -1.529 703 570 0.106 365 176 0.18 478 128 -0.311 290 81 1.104 613 669 -0.4 115 299 4.675
50 719 512 -0.955 296 621 2.186 528 639 1.074 744 157 5.32 185 384 3.72 622 531 -0.604 703 570 0.112 374 178 0.277 479 128 0.647 299 88 0.455 613 669 -0.289 113 287 4.261
60 719 512 -0.842 286 637 2.171 528 639 1.178 755 142 5.335 172 375 3.66 637 524 -0.322 703 570 0.172 378 180 0.288 485 142 1.417 310 89 -0.273 613 669 -0.177 102 275 3.867
70 719 512 -0.73 279 644 2.455 528 640 1.253 766 126 5.336 156 368 3.442 642 523 -0.355 703 570 0.266 382 181 0.148 484 161 1.721 319 81 -1.006 613 669 -0.064 86 264 3.667
80 719 512 -0.618 268 648 3.071 528 640 1.308 777 110 5.306 138 365 3.298 650 518 -0.567 703 570 0.372 387 181 0.076 481 178 1.758 323 64 -1.508 613 669 0.047 74 258 3.657
90 719 511 -0.505 251 645 3.516 528 640 1.347 788 94 5.296 120 362 3.295 659 511 -0.794 703 570 0.482 392 181 0.076 479 193 1.609 323 52 -1.572 613 669 0.16 69 252 4.187
100 721 510 -0.435 234 635 3.691 528 641 1.392 797 79 5.28 102 359 3.331 661 509 -0.913 703 570 0.594 399 180 0.116 482 209 1.444 326 45 -1.017 613 669 0.272 67 238 4.815
110 723 509 -0.41 218 625 3.74 529 641 1.414 804 64 5.234 83 355 3.353 662 508 -0.953 703 570 0.706 416 180 0.143 487 227 1.382 336 38 -0.339 613 669 0.385 72 220 5.119
120 724 509 -0.371 202 614 3.736 529 642 1.436 807 58 5.531 64 351 3.364 663 506 -0.97 703 570 0.796 435 181 0.165 491 243 1.409 354 36 0.034 613 669 0.497 81 203 5.242
130 725 509 -0.305 187 604 3.712 529 642 1.455 818 54 6.163 55 348 3.668 664 505 -0.974 703 569 0.848 454 184 0.181 494 257 1.574 374 38 0.163 613 669 0.61 92 186 5.286
140 726 508 -0.222 170 594 3.687 529 644 1.472 834 56 6.613 49 339 4.309 665 503 -0.973 702 569 0.864 472 187 0.188 493 274 1.719 391 41 0.159 612 668 0.686 103 169 5.301
150 726 508 -0.133 153 584 3.678 529 648 1.785 852 65 6.8 46 322 4.719 666 501 -0.972 702 569 0.864 479 190 0.62 492 291 1.787 407 42 0.005 611 667 0.534 114 153 5.311
