0 555 514 -2.833 288 150 -2.11 471 280 -2.594 782 56 -0.956 246 582 -1.208 131 520 -0.228 776 386 -1.783 625 336 1.164 179 197 -1.32 64 299 0.071 490 428 -0.879 808 355 2.839
10 567 526 -2.441 285 138 -1.824 473 278 -2.426 781 56 -1.271 245 585 -1.499 143 532 0.163 747 365 -1.744 638 350 1.332 178 201 -1.645 59 299 -0.201 487 430 -0.634 820 367 2.879
20 567 525 -1.575 285 120 -1.421 473 278 -1.658 781 62 -1.874 245 589 -1.887 143 532 1.033 747 365 -1.657 638 350 2.101 179 206 -1.919 56 299 -0.194 483 431 -0.138 820 367 2.966
30 573 509 -0.993 290 102 -1.246 473 278 -0.657 785 67 -2.503 245 587 -2.032 143 532 2.068 747 364 -1.566 638 350 3.101 172 193 -2.174 63 298 -0.308 482 431 -0.067 820 367 3.069
40 579 499 -1.175 297 84 -1.193 474 279 0.42 786 68 -2.438 241 583 -2.586 130 540 2.826 747 363 -1.484 625 343 3.909 160 178 -2.258 72 292 -0.832 482 431 0.631 820 367 3.179
50 580 486 -1.641 303 68 -1.234 483 291 1.18 786 66 -1.686 229 581 -3.281 118 541 3.392 747 361 -1.434 616 331 4.095 148 164 -2.24 77 281 -1.518 485 435 1.352 820 367 3.29
60 579 482 -1.684 307 52 -1.344 487 309 1.506 790 55 -0.908 217 590 -3.929 105 535 3.849 747 360 -1.419 606 321 3.801 137 149 -2.217 72 270 -2.252 485 444 1.627 820 367 3.402
70 578 473 -1.463 310 46 -0.979 486 329 1.63 800 50 -0.155 206 605 -4.184 94 522 4.144 745 355 -1.414 602 318 3.688 134 142 -1.769 67 265 -2.399 485 455 1.418 820 367 3.515
80 581 457 -1.233 321 38 -0.387 485 348 1.669 818 52 0.315 204 607 -3.788 85 506 4.276 743 350 -1.405 597 315 3.928 137 130 -1.124 63 258 -1.82 486 459 1.026 820 367 3.627
90 583 453 -1.122 338 35 -0.044 484 357 1.662 836 60 0.491 192 610 -3.112 77 491 4.335 740 345 -1.398 590 304 4.374 148 116 -0.734 65 241 -1.321 489 463 0.829 820 367 3.739
100 584 451 -1.083 357 35 0.092 484 362 1.638 852 70 0.537 176 605 -2.674 69 474 4.369 738 340 -1.39 587 287 4.687 164 104 -0.59 72 223 -1.118 493 466 0.757 820 367 3.852
110 584 449 -1.072 376 37 0.138 483 367 1.608 868 79 0.531 161 594 -2.477 62 457 4.396 737 338 -1.386 588 268 4.823 181 94 -0.541 81 206 -1.044 497 470 0.732 820 367 3.934
120 585 448 -1.07 394 39 0.135 483 371 1.576 885 89 0.515 146 582 -2.387 57 439 4.426 738 336 -1.383 590 250 4.871 198 84 -0.527 92 188 -1.018 500 473 0.723 820 367 3.972
130 586 446 -1.072 412 40 0.113 483 376 1.543 902 99 0.505 133 568 -2.334 52 420 4.459 738 335 -1.402 591 232 4.876 215 74 -0.522 102 171 -1.009 504 476 0.708 821 368 4.01
140 586 444 -1.075 430 41 0.083 483 381 1.521 919 108 0.509 120 555 -2.294 47 402 4.492 738 333 -1.425 593 214 4.857 233 64 -0.52 113 155 -1.002 508 479 0.682 821 368 4.03
150 587 443 -1.088 448 41 0.051 484 386 1.513 933 117 0.606 108 540 -2.258 44 384 4.537 738 331 -1.435 595 195 4.827 249 55 -0.503 123 140 -0.976 511 482 0.622 821 368 4.065
160 587 442 -1.109 467 42 0.018 484 391 1.511 945 127 0.805 96 525 -2.224 42 367 4.667 738 329 -1.439 596 178 4.726 264 47 -0.425 133 126 -0.869 515 484 0.475 821 368 4.15
170 588 440 -1.133 474 42 0.252 484 396 1.51 957 142 0.962 86 511 -2.161 42 348 4.744 738 327 -1.438 596 160 4.688 280 41 -0.255 145 114 -0.721 519 486 0.393 821 368 4.253
180 588 439 -1.158 481 48 0.924 485 401 1.51 968 158 1.035 77 496 -2.039 43 329 4.792 739 325 -1.435 595 141 4.669 298 38 -0.146 160 102 -0.644 523 487 0.342 821 368 4.362
190 592 428 -1.235 488 63 1.409 485 406 1.509 977 176 1.06 70 479 -1.968 45 311 4.831 739 324 -1.428 594 122 4.648 317 36 -0.086 175 91 -0.596 528 489 0.293 821 368 4.473
200 596 413 -1.424 489 82 1.621 485 411 1.509 987 193 1.063 63 461 -1.922 48 292 4.866 739 322 -1.452 593 102 4.644 336 35 -0.044 191 81 -0.557 532 490 0.207 821 368 4.585
210 596 395 -1.625 488 101 1.705 486 416 1.509 997 210 1.057 57 443 -1.884 51 273 4.9 740 313 -1.466 592 85 4.735 355 34 -0.007 208 71 -0.522 540 491 0.074 821 368 4.789
220 594 376 -1.722 485 120 1.73 486 421 1.509 1006 227 1.055 51 425 -1.849 55 257 4.998 740 297 -1.484 594 66 4.812 374 34 0.026 224 62 -0.488 556 491 -0.107 821 368 5.525
230 591 357 -1.753 482 139 1.717 486 426 1.509 1015 243 1.08 46 407 -1.805 61 239 5.075 740 279 -1.49 596 54 5.102 394 35 0.044 240 54 -0.426 568 486 -0.511 834 363 6.209
240 587 339 -1.741 481 155 1.6 486 431 1.509 1022 258 1.203 43 390 -1.701 68 222 5.124 741 262 -1.505 604 43 5.578 414 36 0.05 257 48 -0.325 580 476 -0.838 851 367 6.596
250 586 323 -1.615 481 174 1.516 487 443 1.508 1028 276 1.31 42 371 -1.634 76 205 5.163 740 245 -1.552 616 38 6.122 434 37 0.053 275 42 -0.269 589 463 -1.116 868 374 6.699
260 586 304 -1.509 483 194 1.469 489 458 1.409 1032 294 1.395 41 353 -1.589 85 188 5.198 739 228 -1.619 634 39 6.517 453 38 0.053 293 38 -0.211 593 447 -1.365 885 381 6.701
270 588 285 -1.455 485 213 1.451 494 471 1.021 1034 313 1.447 41 334 -1.552 93 174 5.306 735 213 -1.784 649 44 6.524 472 39 0.045 311 35 -0.157 595 429 -1.521 902 389 6.705
280 590 265 -1.434 488 233 1.453 504 482 0.672 1036 331 1.489 42 317 -1.453 105 159 5.405 729 196 -1.852 665 45 6.294 476 40 0.492 329 32 -0.09 595 410 -1.6 918 394 6.702
290 593 247 -1.411 490 251 1.475 518 490 0.386 1036 348 1.65 45 298 -1.375 117 145 5.462 724 180 -1.837 682 45 6.221 484 51 1.127 348 31 -0.014 594 391 -1.647 934 400 6.771
300 596 229 -1.449 491 270 1.504 533 494 0.122 1033 367 1.747 49 280 -1.326 130 131 5.503 719 164 -1.828 700 43 6.166 488 68 1.506 366 32 0.033 592 371 -1.667 942 404 6.812
310 596 212 -1.574 492 289 1.536 549 494 -0.134 1030 385 1.78 54 261 -1.287 144 118 5.54 716 151 -1.716 720 40 6.139 487 87 1.662 385 33 0.072 590 352 -1.672 946 406 6.832
320 595 193 -1.658 492 308 1.569 564 489 -0.387 1031 386 1.792 60 243 -1.252 158 106 5.574 715 134 -1.505 739 37 6.133 485 106 1.712 405 34 0.099 589 343 -1.656 946 407 6.831
330 593 174 -1.698 492 327 1.602 577 482 -0.664 1032 387 1.796 66 227 -1.199 173 94 5.608 718 116 -1.361 756 35 6.18 483 125 1.709 425 37 0.109 588 325 -1.628 947 407 6.828
340 592 155 -1.62 491 346 1.636 587 470 -0.968 1033 388 1.798 74 210 -1.121 187 82 5.643 723 98 -1.268 771 35 6.413 481 141 1.613 444 39 0.101 588 307 -1.571 947 407 6.826
350 592 140 -1.442 489 365 1.667 594 456 -1.239 1034 389 1.8 82 193 -1.072 201 73 5.752 729 80 -1.237 784 40 6.782 481 160 1.517 462 40 0.076 588 288 -1.527 948 407 6.826
360 596 123 -1.321 487 385 1.681 597 441 -1.497 1035 390 1.803 91 177 -1.011 218 64 5.849 736 61 -1.23 798 50 6.97 483 179 1.464 473 41 0.198 589 268 -1.505 948 408 6.826
370 599 106 -1.453 485 404 1.682 596 423 -1.701 1036 391 1.807 102 161 -0.961 235 57 5.905 740 48 -1.13 810 57 6.705 485 199 1.442 481 46 0.8 591 248 -1.498 949 408 6.826
